amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
0.95,-100.0,117.15314221816806,48.287070141102696,77.68989096293932,138.0371403381828,179.86867823881448,99.71936834094369,72.297209181012,288,False,False
0.925,-97.5,117.19097244331263,48.04723228289749,77.60634602070265,137.54963426628066,179.97197629446782,99.70985540334856,72.20048687184837,288,False,False
0.9,-92.5,117.22791517208601,47.862899538720775,78.57772460016923,137.42114500834393,179.5265886422111,99.69558599695586,71.81522778647191,288,False,False
1.025,-102.5,117.23088728318506,48.44031761140283,78.08127459749404,138.49595261678363,179.9204436064088,99.72412480974124,72.27493820950393,288,False,False
0.975,-102.5,117.25451578164622,48.55533849458132,77.84216579653304,138.43904520907859,179.97617340263486,99.70509893455099,72.1578545346151,288,False,False
1.125,-90.0,117.2807849575999,47.30110108507453,79.90540951415304,136.4865272700193,179.80280256993052,99.64802130898022,71.36829464440967,288,False,False
1.1,-87.5,117.34924697159123,47.301363417363184,80.33629057629975,136.3015143294181,179.76308877500207,99.58143074581432,71.45061728395062,288,False,False
1.0,-80.0,117.37719350121775,48.09983156090949,81.47551490434239,135.18391012518737,179.9875174822035,99.60045662100457,71.32673354944481,288,False,False
1.1,-95.0,117.43828392071401,47.44917568642444,79.05883231328004,136.88230319506613,179.9967311036961,99.79547184170471,71.5427208311598,288,False,False
1.075,-85.0,117.49082158721816,47.43256750340271,80.69052297829491,135.92440578559646,179.65383454564392,99.60045662100457,71.42670839853938,288,False,False
0.9,-95.0,117.50656434993051,48.000722119883044,77.66457142518618,137.51018978369692,179.87022331103626,99.68131659056317,72.04698095983308,288,False,False
1.05,-100.0,117.51932880054663,47.91404819426138,79.12262445328116,137.96391435163153,179.97578995907293,99.71936834094369,72.04401563703206,288,False,False
1.0,-105.0,117.56639433191131,49.09568489976981,77.9270470087022,139.0818823861553,179.96748801939046,99.77168949771689,72.35264984971558,288,False,False
1.125,-92.5,117.76701774718633,47.422498862890656,79.45697024555437,136.81056030375828,179.67380613631326,99.74790715372907,71.3487328290732,288,False,False
1.05,-82.5,117.85232413991847,47.732930458129026,81.10207151227131,135.59899822732734,179.82989554754232,99.595700152207,71.36477041259906,288,False,False
0.925,-85.0,117.88783730943764,47.78780886717328,80.39360579565478,136.3671848402517,179.9893147685774,99.67180365296804,71.73833898452443,288,False,False
0.9,-87.5,117.92298563212013,47.81274574875725,79.86542858938826,136.7288458864722,179.68742773240263,99.65277777777777,71.63836413542987,288,False,False
