freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,210.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-2.627914,-2.627914,-35.506172,-9.690295,False
7.738000,45.000000,215.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,21.461584,381.461584,-31.063175,-10.062854,True
7.738000,45.000000,220.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,37.719055,397.719055,-28.831245,-10.565275,True
7.738000,45.000000,225.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,52.292082,412.292082,-27.310639,-11.120580,True
7.738000,45.000000,230.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,64.846298,424.846298,-25.979515,-11.650586,True
7.738000,45.000000,235.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,74.311299,434.311299,-24.714795,-12.073222,True
7.738000,45.000000,240.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,80.234589,440.234589,-23.543169,-12.301768,True
7.738000,45.000000,245.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,82.929632,442.929632,-22.500730,-12.257657,True
7.738000,45.000000,250.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,83.174491,443.174491,-21.586997,-11.899050,True
7.738000,45.000000,255.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,81.820174,441.820174,-20.764791,-11.243158,True
7.738000,45.000000,260.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,79.489409,439.489409,-19.969148,-10.357079,True
7.738000,45.000000,265.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,76.524986,436.524986,-19.116586,-9.325342,True
7.738000,45.000000,270.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,73.159229,433.159229,-18.119709,-8.222712,True
7.738000,45.000000,275.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,69.704558,429.704558,-16.911619,-7.104757,True
7.738000,45.000000,280.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,66.589394,426.589394,-15.472204,-6.010280,True
7.738000,45.000000,285.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,64.231820,424.231820,-13.837110,-4.967104,True
7.738000,45.000000,290.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,62.899699,422.899699,-12.081022,-3.996956,True
7.738000,45.000000,295.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,62.682378,422.682378,-10.289721,-3.118456,True
7.738000,45.000000,300.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,63.559413,423.559413,-8.539494,-2.348436,True
7.738000,45.000000,305.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,65.488473,425.488473,-6.889108,-1.702047,True
7.738000,45.000000,310.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,68.466468,428.466468,-5.379900,-1.191951,True
7.738000,45.000000,315.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,72.558774,432.558774,-4.038922,-0.826699,True
7.738000,45.000000,320.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,77.905551,437.905551,-2.882553,-0.608132,True
