amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
1.05,-80.0,120.23785994201262,48.102669388699695,83.52150742955791,137.31922999699694,179.85011997221943,99.67656012176559,70.78796855205306,288,False,False
1.05,-105.0,120.23837466406701,48.799818151730555,80.15026303180949,140.89831761044664,179.85379543207677,99.6908295281583,71.71687532603025,288,False,False
0.875,-87.5,120.24811431839635,48.23809742224727,81.40498850692445,138.44784725524767,179.98862271406693,99.70509893455099,71.25717266562337,288,False,False
0.9,-100.0,120.29752752291553,48.63737742371342,79.22544690297867,140.22480387778356,179.9482675286751,99.62423896499239,71.68237045731178,288,False,False
1.15,-87.5,120.33113829464354,47.479458150279726,82.48804406272743,137.6506074243186,179.9644425574345,99.71461187214612,70.93304425317336,288,False,False
1.025,-107.5,120.38337092954887,49.38585212704043,79.7078917389443,141.24951303989766,179.97578371512594,99.65753424657534,71.71824931067889,288,False,False
0.85,-90.0,120.48122466295028,48.53060283853829,80.61370912712144,139.2644530666077,179.94635759039534,99.73363774733637,71.26967049208832,288,False,False
0.9,-82.5,120.51159377112822,48.417135530016544,81.03687605966854,137.78826375224983,179.92667183525077,99.75266362252664,71.02623456790123,288,False,False
1.175,-92.5,120.54141272166515,47.60029342257097,81.30809649226039,138.3099049389921,179.93962942727404,99.78595890410958,70.9911863154234,288,False,False
0.975,-107.5,120.54491042002586,49.632247613669726,79.52588702139735,141.61585103454323,179.94060518012236,99.6480213089802,71.7407842114415,288,False,False
1.125,-85.0,120.56967545850524,47.58616233371932,82.97408633862672,137.62016415935153,179.9550225463099,99.65753424657534,70.89038862806468,288,False,False
0.875,-97.5,120.57809742993012,48.547108541669786,79.23537721098252,140.07040834858736,179.99693235666052,99.61948249619483,71.62456218794246,288,False,False
1.025,-77.5,120.63671824069058,48.56186764269205,83.75435354956328,137.3183233118591,179.97624044325113,99.61472602739725,70.70101938793253,288,False,False
1.0,-110.0,120.6585798397851,50.15132440966779,79.30584760661283,141.6202061977195,179.76829401212956,99.68131659056317,71.83156034975283,288,False,False
1.1,-102.5,120.67116116946198,48.2881612128867,80.0126622765738,139.8595788739691,179.8857133523902,99.71936834094369,71.46664710485133,288,False,False
0.85,-92.5,120.76537594122486,48.5679679897322,79.9884685712959,139.91289696780368,179.71595803226774,99.69558599695586,71.33650669448792,288,False,False
1.1,-82.5,120.77297065697542,47.801770354366845,83.21808804737698,137.51029726429323,179.98407408052216,99.64802130898022,70.8325182576943,288,False,False
0.925,-80.0,120.93211894484911,48.50798455550676,82.23927465552958,137.21077876776556,179.80731260144483,99.73839421613394,70.93005564249695,288,False,False
1.175,-95.0,120.95438567360196,47.658400331637004,80.81087829299885,138.55688049633935,179.9305250508238,99.77644596651446,70.94690053903669,288,False,False
0.975,-77.5,120.95444260448457,48.77839302473825,83.88793194804462,137.32462037624612,179.994168152555,99.71936834094369,70.66243914101895,288,False,False
1.075,-105.0,120.96367562559182,48.81178752720352,79.92383892232816,140.92217922715835,179.97545967651934,99.72412480974124,71.65955610204436,288,False,False
1.075,-80.0,121.06412431444507,48.12186454401744,83.45792444851948,137.30089079851533,179.99478971766138,99.65753424657534,70.7165058250739,288,False,False
1.2,-90.0,121.10889333952474,47.84094312004372,81.68501477673976,138.79471073510737,179.99725669604925,99.77168949771689,70.92978395061728,288,False,False
0.925,-105.0,121.11914050188878,49.29212678375998,78.98700192512018,140.88534307289137,179.96910189862842,99.60045662100457,71.70790949400104,288,False,False
1.05,-107.5,121.1328300626382,49.38814484903386,79.579358178497,141.3139656798695,179.8136346734575,99.68607305936072,71.7174187097896,288,False,False
0.875,-85.0,121.13331852398471,48.44026083369244,81.50311899243876,138.06109838631198,179.88011944639095,99.72888127853882,71.086278473309,288,False,False
1.0,-75.0,121.13695071042154,49.180740932591554,83.98057892798029,136.94168708803178,179.8431591667424,99.65753424657534,70.64287732568249,288,False,False
1.175,-87.5,121.17783007424144,47.62431040959728,82.43306010610866,138.0288912489401,179.85450596105835,99.6908295281583,70.95233437663016,288,False,False
0.9,-102.5,121.22658864468268,49.08271178860845,79.04228846326019,140.50556059129087,179.76465182636696,99.61948249619483,71.86739262736916,288,False,False
0.85,-95.0,121.24915930448057,48.72336475984246,79.41596010413184,140.5008532009281,179.99677760602697,99.6622907153729,71.49082768214224,288,False,False
1.15,-85.0,121.36081899061433,47.653177118909326,82.9105029498679,137.77991126802874,179.96553267360173,99.65753424657534,70.94825899843505,288,False,False
0.875,-100.0,121.38936892139185,48.960841432724564,78.8899446868318,140.74116792264414,179.71360121863637,99.61948249619483,71.65929993541495,288,False,False
1.05,-77.5,121.40225193205673,48.52049078773225,83.69249896558519,137.04132146206527,179.974889181329,99.59094368340944,70.66243914101896,288,False,False
1.2,-92.5,121.44150093300237,47.83587614247531,81.14280475184457,138.82232254294695,179.99155678491866,99.77168949771689,70.81404320987654,288,False,False
