window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,gain_total_max_dbi,gain_total_max_theta_deg,gain_total_max_phi_deg,candidate,candidate_index
335.0,245.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
340.0,250.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
345.0,255.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
350.0,260.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
355.0,265.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
0.0,270.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
5.0,275.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
10.0,280.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
15.0,285.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
20.0,290.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
25.0,295.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
30.0,300.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
35.0,305.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
40.0,310.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
45.0,315.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
50.0,320.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
55.0,325.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
60.0,330.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
65.0,335.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
70.0,340.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
75.0,345.0,550,-11.2878081930061,50.0,245.0,2.60892247064279,90.0,75.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
80.0,350.0,550,-11.2878081930061,50.0,245.0,2.5094916169301,90.0,80.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
85.0,355.0,550,-11.2878081930061,50.0,245.0,2.3648842187127,90.0,85.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
90.0,0.0,550,-11.2878081930061,50.0,245.0,2.18611485241302,90.0,90.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
95.0,5.0,550,-11.2878081930061,50.0,245.0,1.98704422586295,90.0,95.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
100.0,10.0,550,-11.2878081930061,50.0,245.0,1.78161101006565,90.0,100.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
105.0,15.0,550,-11.2878081930061,50.0,245.0,1.58120596009486,90.0,105.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
110.0,20.0,550,-11.2878081930061,50.0,245.0,1.39266833432295,90.0,110.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
115.0,25.0,550,-11.2878081930061,50.0,245.0,1.21876312329427,75.0,265.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
120.0,30.0,550,-11.2878081930061,50.0,245.0,1.27273507027625,80.0,30.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
125.0,35.0,550,-11.2878081930061,50.0,245.0,1.69086834356379,80.0,35.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
130.0,40.0,550,-11.2878081930061,50.0,245.0,2.02360575410297,80.0,40.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
135.0,45.0,550,-11.2878081930061,50.0,245.0,2.26449900150963,80.0,45.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
140.0,50.0,550,-11.2878081930061,50.0,245.0,2.42261655321264,85.0,50.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
145.0,55.0,550,-11.2878081930061,50.0,245.0,2.53182431847637,85.0,55.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
150.0,60.0,550,-11.2878081930061,50.0,245.0,2.60153547024804,90.0,60.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
155.0,65.0,550,-11.2878081930061,50.0,245.0,2.65365621216471,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
160.0,70.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
165.0,75.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
170.0,80.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
175.0,85.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
180.0,90.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
185.0,95.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
190.0,100.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
195.0,105.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
200.0,110.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
205.0,115.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
210.0,120.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
215.0,125.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
220.0,130.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
225.0,135.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
230.0,140.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
235.0,145.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
240.0,150.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
245.0,155.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
250.0,160.0,550,-10.773521523873,50.0,250.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
255.0,165.0,550,-9.01865628306994,50.0,255.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
260.0,170.0,550,-6.98516054994026,50.0,260.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
265.0,175.0,550,-5.14322727378005,50.0,265.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
270.0,180.0,550,-3.59876389985904,50.0,270.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
275.0,185.0,550,-2.62935477250053,45.0,170.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
280.0,190.0,550,-2.62935477250053,45.0,170.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
285.0,195.0,550,-2.62935477250053,45.0,170.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
290.0,200.0,550,-2.62935477250053,45.0,170.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
295.0,205.0,550,-2.62935477250053,45.0,170.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
300.0,210.0,550,-2.87322118332959,45.0,210.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
305.0,215.0,550,-3.52451832681258,50.0,215.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
310.0,220.0,550,-4.4380298395169,50.0,220.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
315.0,225.0,550,-5.57925724392302,50.0,225.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
320.0,230.0,550,-6.97091767879815,50.0,230.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
325.0,235.0,550,-8.59883810179306,50.0,235.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
330.0,240.0,550,-10.2657876943729,50.0,240.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
335.0,245.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
340.0,250.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
345.0,255.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
350.0,260.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
355.0,265.0,550,-11.2878081930061,50.0,245.0,2.65714860045486,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p125_l2p98,46
0.0,270.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
5.0,275.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
10.0,280.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
15.0,285.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
20.0,290.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
25.0,295.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
30.0,300.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
35.0,305.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
40.0,310.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
45.0,315.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
50.0,320.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
55.0,325.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
60.0,330.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
65.0,335.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
70.0,340.0,550,-11.3572516115292,50.0,245.0,2.68624970782781,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
75.0,345.0,550,-11.3572516115292,50.0,245.0,2.63312908194916,90.0,75.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
80.0,350.0,550,-11.3572516115292,50.0,245.0,2.53013362530607,90.0,80.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
85.0,355.0,550,-11.3572516115292,50.0,245.0,2.38315120454142,90.0,85.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
90.0,0.0,550,-11.3572516115292,50.0,245.0,2.20281243669397,90.0,90.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
95.0,5.0,550,-11.3572516115292,50.0,245.0,2.00243592236809,90.0,95.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
100.0,10.0,550,-11.3572516115292,50.0,245.0,1.79535266385662,90.0,100.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
105.0,15.0,550,-11.3572516115292,50.0,245.0,1.59236651025773,90.0,105.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
110.0,20.0,550,-11.3572516115292,50.0,245.0,1.39983633207031,90.0,110.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
115.0,25.0,550,-11.3572516115292,50.0,245.0,1.25395738224996,75.0,265.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
120.0,30.0,550,-11.3572516115292,50.0,245.0,1.32530528239883,80.0,30.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
125.0,35.0,550,-11.3572516115292,50.0,245.0,1.73908182317105,80.0,35.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
130.0,40.0,550,-11.3572516115292,50.0,245.0,2.06479200151927,80.0,40.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
135.0,45.0,550,-11.3572516115292,50.0,245.0,2.29792065963821,80.0,45.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
140.0,50.0,550,-11.3572516115292,50.0,245.0,2.4613451284517,85.0,50.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
145.0,55.0,550,-11.3572516115292,50.0,245.0,2.56373152708359,85.0,55.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
150.0,60.0,550,-11.3572516115292,50.0,245.0,2.64358871259043,90.0,60.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
155.0,65.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
160.0,70.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
165.0,75.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
170.0,80.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
175.0,85.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
180.0,90.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
185.0,95.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
190.0,100.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
195.0,105.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
200.0,110.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
205.0,115.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
210.0,120.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
215.0,125.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
220.0,130.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
225.0,135.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
230.0,140.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
235.0,145.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
240.0,150.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
245.0,155.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
250.0,160.0,550,-10.7597199173807,50.0,250.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
255.0,165.0,550,-8.96278619459985,50.0,255.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
260.0,170.0,550,-6.92441812459064,50.0,260.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
265.0,175.0,550,-5.09066381568865,50.0,265.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
270.0,180.0,550,-3.5574372068133,50.0,270.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
275.0,185.0,550,-2.70774531541681,45.0,170.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
280.0,190.0,550,-2.70774531541681,45.0,170.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
285.0,195.0,550,-2.70774531541681,45.0,170.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
290.0,200.0,550,-2.70774531541681,45.0,170.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
295.0,205.0,550,-2.70774531541681,45.0,170.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
300.0,210.0,550,-2.94233927007132,45.0,210.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
305.0,215.0,550,-3.61298633345728,50.0,215.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
310.0,220.0,550,-4.54047292631122,50.0,220.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
315.0,225.0,550,-5.69509351427343,50.0,225.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
320.0,230.0,550,-7.09911809835192,50.0,230.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
325.0,235.0,550,-8.73518811242544,50.0,235.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
330.0,240.0,550,-10.3919947215783,50.0,240.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
335.0,245.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
340.0,250.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
345.0,255.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
350.0,260.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
355.0,265.0,550,-11.3572516115292,50.0,245.0,2.68883524406182,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p122_l3p05,47
0.0,270.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
5.0,275.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
10.0,280.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
15.0,285.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
20.0,290.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
25.0,295.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
30.0,300.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
35.0,305.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
40.0,310.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
45.0,315.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
50.0,320.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
55.0,325.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
60.0,330.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
65.0,335.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
70.0,340.0,550,-10.9199339630435,50.0,245.0,2.72165665361074,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
75.0,345.0,550,-10.9199339630435,50.0,245.0,2.66268952778877,90.0,75.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
80.0,350.0,550,-10.9199339630435,50.0,245.0,2.5522994125484,90.0,80.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
85.0,355.0,550,-10.9199339630435,50.0,245.0,2.39810222322403,90.0,85.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
90.0,0.0,550,-10.9199339630435,50.0,245.0,2.21236187361036,90.0,90.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
95.0,5.0,550,-10.9199339630435,50.0,245.0,2.00976427238276,90.0,95.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
100.0,10.0,550,-10.9199339630435,50.0,245.0,1.80454321874245,90.0,100.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
105.0,15.0,550,-10.9199339630435,50.0,245.0,1.6077383049197,90.0,105.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
110.0,20.0,550,-10.9199339630435,50.0,245.0,1.4251282080007,90.0,110.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
115.0,25.0,550,-10.9199339630435,50.0,245.0,1.26130044211583,75.0,265.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
120.0,30.0,550,-10.9199339630435,50.0,245.0,1.26130044211583,75.0,265.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
125.0,35.0,550,-10.9199339630435,50.0,245.0,1.66393516069931,80.0,35.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
130.0,40.0,550,-10.9199339630435,50.0,245.0,2.02237434555655,80.0,40.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
135.0,45.0,550,-10.9199339630435,50.0,245.0,2.28342495344967,80.0,45.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
140.0,50.0,550,-10.9199339630435,50.0,245.0,2.47296827271403,85.0,50.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
145.0,55.0,550,-10.9199339630435,50.0,245.0,2.59054340937535,85.0,55.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
150.0,60.0,550,-10.9199339630435,50.0,245.0,2.67958939214662,90.0,60.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
155.0,65.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
160.0,70.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
165.0,75.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
170.0,80.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
175.0,85.0,550,-10.9199339630435,50.0,245.0,2.72687270040043,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p127_l2p95,48
