freq_ghz,baseline,phi_deg,linear_pol_deg,theta_deg,measured_pdoa_deg,nominal_pdoa_deg,raw_residual_wrapped_deg,raw_residual_unwrapped_deg,raw_residual_centered_deg,phase_center_delta_x_mm,phase_center_delta_y_mm,phase_center_delta_mag_mm,calibrated_residual_deg,left_mag,right_mag,ux,uy,group
7.738000,E1-E3,45.000000,45.000000,55.000000,126.853258,129.396927,-2.543670,-2.543670,178.552174,-9.098948,5.577292,10.672255,197.506441,9385.346356,8130.170663,0.579228,0.579228,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,60.000000,129.563250,136.801253,-7.238004,-7.238004,173.857839,-9.098948,5.577292,10.672255,193.896704,8686.571358,7255.695300,0.612372,0.612372,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,65.000000,130.802485,143.164439,-12.361954,-12.361954,168.733889,-9.098948,5.577292,10.672255,189.704843,7963.307036,6425.306015,0.640856,0.640856,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,70.000000,130.485306,148.438057,-17.952751,-17.952751,163.143092,-9.098948,5.577292,10.672255,184.886534,7243.006573,5652.383835,0.664463,0.664463,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,75.000000,128.438304,152.581972,-24.143668,-24.143668,156.952176,-9.098948,5.577292,10.672255,179.302624,6550.340959,4944.987703,0.683013,0.683013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,80.000000,124.390171,155.564645,-31.174475,-31.174475,149.921368,-9.098948,5.577292,10.672255,172.708724,5905.545980,4308.116111,0.696364,0.696364,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,85.000000,117.990275,157.363378,-39.373104,-39.373104,141.722739,-9.098948,5.577292,10.672255,164.773576,5323.615777,3746.439570,0.704416,0.704416,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,90.000000,108.897255,157.964481,-49.067226,-49.067226,132.028617,-9.098948,5.577292,10.672255,155.167505,4814.044125,3267.189470,0.707107,0.707107,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,95.000000,96.979920,157.363378,-60.383459,-60.383459,120.712385,-9.098948,5.577292,10.672255,143.763222,4380.773332,2882.386301,0.704416,0.704416,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,100.000000,82.573913,155.564645,-72.990733,-72.990733,108.105111,-9.098948,5.577292,10.672255,130.892466,4022.172403,2608.358833,0.696364,0.696364,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,105.000000,66.541466,152.581972,-86.040506,-86.040506,95.055337,-9.098948,5.577292,10.672255,117.405786,3731.238016,2459.439640,0.683013,0.683013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,110.000000,49.961939,148.438057,-98.476118,-98.476118,82.619725,-9.098948,5.577292,10.672255,104.363167,3496.662618,2436.090587,0.664463,0.664463,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,115.000000,33.779716,143.164439,-109.384723,-109.384723,71.711120,-9.098948,5.577292,10.672255,92.682074,3305.657314,2516.805116,0.640856,0.640856,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,120.000000,18.753009,136.801253,-118.048244,-118.048244,63.047599,-9.098948,5.577292,10.672255,83.086463,3149.145772,2663.183596,0.612372,0.612372,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,125.000000,5.486711,129.396927,-123.910216,-123.910216,57.185627,-9.098948,5.577292,10.672255,76.139894,3028.859509,2832.591159,0.579228,0.579228,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,130.000000,-5.697786,121.007813,-126.705599,-126.705599,54.390244,-9.098948,5.577292,10.672255,72.115661,2963.291168,2987.083788,0.541675,0.541675,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,135.000000,-14.921566,111.697756,-126.619322,-126.619322,54.476521,-9.098948,5.577292,10.672255,70.838185,2985.055134,3095.641876,0.500000,0.500000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,140.000000,-22.783434,101.537611,-124.321045,-124.321045,56.774799,-9.098948,5.577292,10.672255,71.648189,3121.436683,3132.476622,0.454519,0.454519,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,145.000000,-30.357256,90.604704,-120.961960,-120.961960,60.133883,-9.098948,5.577292,10.672255,73.405804,3365.175378,3074.884070,0.405580,0.405580,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,150.000000,-39.456374,78.982240,-118.438615,-118.438615,62.657228,-9.098948,5.577292,10.672255,74.226672,3661.866954,2904.423479,0.353553,0.353553,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,155.000000,-54.087690,66.758674,-120.846364,-120.846364,60.249479,-9.098948,5.577292,10.672255,70.028395,3925.747196,2615.904819,0.298836,0.298836,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,160.000000,-85.489877,54.027034,-139.516911,-139.516911,41.578932,-9.098948,5.577292,10.672255,49.492898,4067.376077,2239.682191,0.241845,0.241845,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,165.000000,-136.987139,40.884216,-177.871355,-177.871355,3.224488,-9.098948,5.577292,10.672255,9.213272,4017.006493,1884.207258,0.183013,0.183013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,170.000000,-167.113316,27.430244,165.456439,-194.543561,-13.447717,-9.098948,5.577292,10.672255,-9.429692,3739.270089,1768.170315,0.122788,0.122788,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,175.000000,-179.682253,13.767512,166.550235,-193.449765,-12.353922,-9.098948,5.577292,10.672255,-10.337235,3239.547978,2047.111635,0.061628,0.061628,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,180.000000,174.374169,0.000000,174.374169,-185.625831,-4.529988,-9.098948,5.577292,10.672255,-4.529988,2564.503363,2579.586833,0.000000,0.000000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,185.000000,171.251648,-13.767512,-174.980840,-174.980840,6.115003,-9.098948,5.577292,10.672255,4.098316,1806.074347,3136.464090,-0.061628,-0.061628,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,190.000000,168.564756,-27.430244,-164.005000,-164.005000,17.090844,-9.098948,5.577292,10.672255,13.072818,1149.888429,3568.763064,-0.122788,-0.122788,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,195.000000,157.747928,-40.884216,-161.367856,-161.367856,19.727987,-9.098948,5.577292,10.672255,13.739202,1012.710402,3804.255051,-0.183013,-0.183013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,200.000000,46.861617,-54.027034,100.888651,-259.111349,-78.015506,-9.098948,5.577292,10.672255,-85.929471,1457.471583,3829.798777,-0.241845,-0.241845,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,205.000000,24.788260,-66.758674,91.546934,-268.453066,-87.357222,-9.098948,5.577292,10.672255,-97.136139,2007.820024,3679.676729,-0.298836,-0.298836,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,210.000000,25.924596,-78.982240,104.906836,-255.093164,-73.997320,-9.098948,5.577292,10.672255,-85.566764,2464.019215,3423.053812,-0.353553,-0.353553,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,215.000000,28.694226,-90.604704,119.298930,-240.701070,-59.605227,-9.098948,5.577292,10.672255,-72.877147,2773.294212,3147.112494,-0.405580,-0.405580,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,220.000000,29.578265,-101.537611,131.115876,-228.884124,-47.788281,-9.098948,5.577292,10.672255,-62.661671,2927.698217,2934.043277,-0.454519,-0.454519,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,225.000000,27.184323,-111.697756,138.882078,-221.117922,-40.022078,-9.098948,5.577292,10.672255,-56.383743,2939.583719,2834.465065,-0.500000,-0.500000,phi45.0_pol45.0
