freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-97.138637,262.861363,76.388889,-2.831477,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,326.750438,-81.714502,-81.714502,58.333333,-2.001241,39.933387,24.247325,158.046589,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-92.192362,267.807638,75.000000,-2.618817,31.204609,21.164941,105.226888,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,358.768309,-110.705973,-110.705973,63.888889,-1.952071,49.186106,30.494808,156.291390,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,540.868367,-46.553600,-406.553600,51.388889,-3.339060,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,369.464332,-65.036176,294.963824,79.166667,-2.622465,62.518779,40.981784,175.675628,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,178.034213,-55.273687,-55.273687,69.444444,-3.249382,78.598310,46.701372,179.594772,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,368.501709,-35.692769,-395.692769,76.388889,-3.021347,57.469707,37.001528,176.773143,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,102.918470,-257.081530,76.388889,-3.616042,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,358.523707,115.544984,115.544984,61.111111,-3.135668,49.691121,31.800554,158.609105,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,97.792227,-262.207773,79.166667,-4.059343,29.708082,20.877836,94.707576,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,338.313433,89.139722,89.139722,58.333333,-3.431032,41.825681,24.243781,173.778397,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,337.355494,-55.336409,-55.336409,65.277778,-2.498111,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,524.204861,-48.469545,-408.469545,59.722222,-2.684958,60.881155,42.394375,179.427230,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,160.617692,-49.210913,-49.210913,55.555556,-3.533164,88.025374,65.579293,176.326933,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,383.914479,-55.650719,304.349281,83.333333,-2.471796,58.325980,37.393304,171.185962,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,607.779385,-144.891651,-144.891651,68.055556,-2.944953,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,495.729930,-147.755487,212.244513,77.777778,-2.629236,44.347748,21.949842,167.890958,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,389.939762,-147.103694,212.896306,79.166667,-2.774633,68.886029,42.624231,178.113475,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,403.193318,-143.944505,-143.944505,54.166667,-3.205179,62.529085,41.719891,179.925013,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,304.248210,34.867764,34.867764,79.166667,-2.118745,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,34.626608,-325.373392,91.666667,-2.225886,50.288970,30.228261,171.790020,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,53.324909,-306.675091,81.944444,-2.642582,63.091179,42.390169,171.193023,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,281.154410,50.879980,50.879980,62.500000,-2.471796,52.174764,31.502403,163.299370,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-89.525232,270.474768,86.111111,-2.281992,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,321.747607,-82.381356,-82.381356,66.666667,-1.987958,44.728008,29.513997,153.717585,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-99.841818,260.158182,77.777778,-2.875326,34.912318,25.872772,87.959073,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,377.272252,-110.026418,-110.026418,68.055556,-2.088976,54.514438,35.377501,168.420260,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,297.433811,-54.836197,-54.836197,72.222222,-3.267946,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-65.013723,294.986277,93.055556,-2.482751,56.250338,30.770246,167.066492,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-47.435890,312.564110,84.722222,-3.196183,56.459139,32.174576,179.550839,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,467.127702,-35.296319,-395.296319,52.777778,-3.308504,42.459551,26.874300,173.113896,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,109.278174,-250.721826,75.000000,-3.484065,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,329.344126,112.515118,112.515118,66.666667,-3.326236,39.295276,25.411030,139.701552,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,91.808479,-268.191521,77.777778,-3.854021,32.537512,24.181626,93.579028,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,366.553498,91.901058,91.901058,59.722222,-3.586126,45.368560,27.588995,171.748200,73,73,
7.985500,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,336.729207,-53.161791,-53.161791,75.000000,-2.774544,0.000000,0.000000,0.000000,73,73,
7.985500,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,783.134245,-47.399731,-767.399731,68.055556,-3.493229,51.776480,34.791283,160.539335,73,73,
7.985500,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,237.859187,-51.433281,-51.433281,51.388889,-2.928418,82.960400,58.072239,179.170372,73,73,
7.985500,75.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,720.000000,-56.674513,663.325487,100.000000,-2.354174,45.775781,29.794803,154.224759,73,73,
