freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,75.000000,90.000000,x_only_a_port,E3-E4,100.000000,306.444621,-167.232187,-167.232187,69.444444,-30.937652,78.287786,55.069129,178.811395,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E3-E4,98.630137,382.560735,-166.910178,193.089822,67.605634,-35.175773,65.711355,43.003606,170.567176,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E4-E1,100.000000,975.971142,-71.868968,648.131032,61.111111,-24.117184,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E4-E1,98.630137,315.088881,18.373068,18.373068,50.704225,-36.034146,87.680822,80.998516,171.573718,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E4-E1,100.000000,318.601979,-11.930272,-11.930272,69.444444,-31.119484,76.648040,69.331652,163.509149,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E4-E1,98.630137,360.000000,-27.843859,-387.843859,63.380282,-35.612255,67.068536,55.192068,175.469490,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E1-E3,100.000000,52.605842,-0.161401,-0.161401,58.333333,-16.577199,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E1-E3,100.000000,480.673447,165.702790,525.702790,56.944444,-31.311842,125.521249,115.735334,179.836113,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E1-E3,100.000000,25.463121,-175.884386,-175.884386,50.000000,-28.952610,167.797412,167.495930,179.834803,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E1-E3,100.000000,290.440835,-157.546994,-157.546994,68.055556,-34.254813,141.937850,131.641566,179.894254,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E2-E4,98.630137,555.002097,-177.148419,-177.148419,53.521127,-49.785694,0.000000,0.000000,0.000000,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E2-E4,100.000000,494.368776,-22.822660,-22.822660,55.555556,-24.287768,117.366780,108.121975,177.520761,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E2-E4,100.000000,495.455806,-3.823371,-3.823371,58.333333,-23.940545,119.018375,110.126049,178.245622,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E2-E4,100.000000,499.012729,15.239909,15.239909,59.722222,-34.017848,118.103903,108.370763,179.876707,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E1-E2,100.000000,360.000000,-22.482483,-382.482483,61.111111,-33.116934,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E1-E2,100.000000,343.330439,19.881439,19.881439,68.055556,-32.313732,56.490952,38.496501,172.844723,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E1-E2,100.000000,329.881671,20.966066,20.966066,69.444444,-25.731084,51.378583,37.341745,178.477171,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E1-E2,100.000000,323.924981,19.930386,19.930386,61.111111,-34.254813,41.280207,34.047245,128.615075,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E2-E3,100.000000,360.000000,22.321082,382.321082,66.666667,-32.229402,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E2-E3,100.000000,360.000000,145.821350,505.821350,73.611111,-27.896598,121.510678,119.441967,178.990088,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E2-E3,100.000000,329.251505,163.149548,163.149548,69.444444,-29.273962,137.153090,133.867435,177.662437,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E2-E3,100.000000,359.756113,-177.477380,-177.477380,65.277778,-29.642611,141.523789,133.437291,176.780658,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E3-E4,98.630137,534.682673,160.530500,-199.469500,63.380282,-51.207045,0.000000,0.000000,0.000000,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E3-E4,100.000000,605.295212,-168.644011,-528.644011,52.777778,-26.659076,76.984554,60.661693,178.260854,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E3-E4,100.000000,316.241468,-166.972919,-166.972919,62.500000,-28.889863,88.421868,74.241222,170.121369,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E3-E4,100.000000,329.335139,-167.282711,-167.282711,61.111111,-34.017848,81.871162,70.541247,175.531370,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E4-E1,98.630137,526.046866,-160.369099,199.630901,61.971831,-52.094576,0.000000,0.000000,0.000000,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E4-E1,100.000000,314.301036,2.941221,2.941221,52.777778,-31.311842,110.365216,99.589201,176.146471,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E4-E1,100.000000,317.224527,-17.142695,-17.142695,66.666667,-25.409732,109.546014,101.470670,178.398919,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E4-E1,100.000000,387.662698,-35.170294,-35.170294,62.500000,-34.272337,110.776679,99.840071,179.325393,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E1-E3,100.000000,685.996316,19.042747,-340.957253,56.944444,-29.156881,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E1-E3,100.000000,628.315344,-1.762556,-361.762556,62.500000,-28.374710,65.556214,49.844245,176.274008,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E1-E3,100.000000,218.329911,-22.459830,-22.459830,52.777778,-19.053868,81.874817,68.936904,156.417166,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E1-E3,100.000000,298.971680,-174.553364,-174.553364,52.777778,-14.402929,130.488609,118.605805,177.773303,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E2-E4,98.630137,360.000000,-160.588740,199.411260,84.507042,-37.081072,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E2-E4,98.630137,360.000000,-177.660346,182.339654,88.732394,-45.527112,50.328353,35.921614,154.749675,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E2-E4,98.630137,368.780276,165.188922,165.188922,57.746479,-40.052472,92.599881,71.911174,179.670819,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E2-E4,98.630137,501.852235,-1.560980,-361.560980,67.605634,-37.415856,110.104007,96.477267,175.907339,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E1-E2,100.000000,364.178853,-20.158764,-20.158764,56.944444,-30.217384,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E1-E2,100.000000,261.486872,-22.541945,-22.541945,69.444444,-31.454306,41.571667,29.020476,139.800750,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E1-E2,100.000000,218.561238,-22.760715,-22.760715,51.388889,-22.881365,55.545696,44.835532,145.524874,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E1-E2,98.630137,254.892572,19.750380,19.750380,73.239437,-38.826423,84.866140,69.646686,178.208072,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E2-E3,100.000000,723.002103,39.201510,-320.798490,56.944444,-26.080198,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E2-E3,100.000000,667.429713,20.779389,-339.220611,50.000000,-31.430152,46.587065,34.170443,162.913918,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E2-E3,100.000000,324.933109,0.300885,0.300885,54.166667,-22.163474,74.508955,60.973109,170.823003,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E2-E3,98.630137,271.275580,165.696256,165.696256,63.380282,-37.007295,117.756716,108.534866,178.478810,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E3-E4,98.630137,776.833134,160.209750,880.209750,73.239437,-36.020569,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
