freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,230.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-10.383806,-10.383806,-0.092218,-1.594651,True,1.002858,0.843564
7.738000,45.000000,235.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-27.957678,-27.957678,-0.170466,-1.571738,True,0.993865,0.845792
7.738000,45.000000,240.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-46.417526,-46.417526,-0.274049,-1.600713,True,0.982083,0.842975
7.738000,45.000000,245.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-66.760755,-66.760755,-0.395077,-1.631933,True,0.968493,0.839951
7.738000,45.000000,250.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-89.361677,-89.361677,-0.500322,-1.632847,True,0.956829,0.839862
7.738000,45.000000,255.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-112.777193,-112.777193,-0.544036,-1.590014,True,0.952026,0.844014
7.738000,45.000000,260.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-134.072900,-134.072900,-0.531151,-1.506637,True,0.953439,0.852155
7.738000,45.000000,265.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-151.195928,-151.195928,-0.513585,-1.396826,True,0.955369,0.862997
7.738000,45.000000,270.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-163.917660,-163.917660,-0.522961,-1.277732,True,0.954339,0.874911
7.738000,45.000000,275.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-172.876738,-172.876738,-0.561691,-1.163281,True,0.950093,0.886516
7.738000,45.000000,280.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-178.787286,-178.787286,-0.622558,-1.061831,True,0.943458,0.896931
7.738000,45.000000,285.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,177.784207,-182.215793,-0.698319,-0.976916,True,0.935265,0.905742
7.738000,45.000000,290.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,176.419938,-183.580062,-0.783496,-0.909070,True,0.926138,0.912845
7.738000,45.000000,295.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,176.816042,-183.183958,-0.873998,-0.857423,True,0.916538,0.918289
7.738000,45.000000,300.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,178.756195,-181.243805,-0.966517,-0.820699,True,0.906827,0.922180
7.738000,45.000000,305.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-177.904031,-177.904031,-1.058091,-0.797719,True,0.897317,0.924623
7.738000,45.000000,310.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-173.246101,-173.246101,-1.145851,-0.787559,True,0.888297,0.925705
7.738000,45.000000,315.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-167.294002,-167.294002,-1.226908,-0.789495,True,0.880045,0.925499
7.738000,45.000000,320.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-160.018881,-160.018881,-1.298392,-0.802685,True,0.872832,0.924094
7.738000,45.000000,325.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-151.346262,-151.346262,-1.357618,-0.825582,True,0.866901,0.921661
7.738000,45.000000,330.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-141.171800,-141.171800,-1.402374,-0.855114,True,0.862446,0.918533
7.738000,45.000000,335.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-129.393454,-129.393454,-1.431213,-0.886051,True,0.859587,0.915267
7.738000,45.000000,340.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-115.964472,-115.964472,-1.443664,-0.911411,True,0.858356,0.912599
7.738000,45.000000,345.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-100.957044,-100.957044,-1.440371,-0.924840,True,0.858681,0.911189
7.738000,45.000000,350.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-84.606618,-84.606618,-1.423454,-0.924633,True,0.860355,0.911211
