freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,90.000000,0.000000,x_only_a_port,E1-E2,100.000000,360.000000,-18.958291,-378.958291,70.833333,-25.776625,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E1-E2,98.630137,340.714121,21.041333,21.041333,69.014085,-38.246076,53.667263,35.608968,171.265041,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E1-E2,100.000000,317.445169,21.359118,21.359118,72.222222,-26.024233,48.867740,33.510163,178.387458,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E1-E2,100.000000,309.363803,19.280379,19.280379,62.500000,-31.820358,35.575124,27.722852,117.641805,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E2-E3,100.000000,360.000000,17.227493,377.227493,72.222222,-24.669153,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E2-E3,100.000000,360.000000,142.306608,502.306608,77.777778,-32.325988,126.885042,125.343876,174.060817,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E2-E3,100.000000,322.810474,161.554924,161.554924,72.222222,-27.390076,139.560283,136.347879,175.681154,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E2-E3,100.000000,358.039615,-176.891006,-176.891006,59.722222,-31.543890,144.584892,136.454650,179.603583,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E3-E4,100.000000,832.452699,168.250607,-551.749393,65.277778,-33.900305,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E3-E4,100.000000,603.954760,-163.458510,-523.458510,52.777778,-31.107030,85.067573,67.689686,178.093848,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E3-E4,100.000000,315.311950,-163.286316,-163.286316,66.666667,-27.173672,93.197251,77.779910,179.216194,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E3-E4,100.000000,319.080789,-164.845136,-164.845136,59.722222,-32.320973,87.307807,73.985011,178.982830,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E4-E1,98.630137,819.240617,-166.519809,553.480191,63.380282,-35.007776,0.000000,0.000000,0.000000,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E4-E1,98.630137,308.672676,0.110569,0.110569,52.112676,-37.027119,112.770020,102.768770,177.707847,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E4-E1,100.000000,307.620537,-19.627726,-19.627726,66.666667,-25.807829,109.124761,99.097199,178.033132,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E4-E1,100.000000,378.018585,-37.544238,-37.544238,56.944444,-32.597441,110.336896,100.018025,176.684108,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E1-E3,98.630137,341.093091,20.791354,20.791354,54.929577,-38.846977,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E1-E3,100.000000,634.283037,-1.344752,-361.344752,61.111111,-30.313371,68.341640,52.451118,179.796610,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E1-E3,100.000000,226.411489,-23.212123,-23.212123,54.166667,-20.944606,85.310198,72.282546,174.608401,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E1-E3,100.000000,311.336455,-177.717587,-177.717587,51.388889,-23.148624,136.594307,126.143790,178.680030,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E2-E4,98.630137,360.000000,-159.702622,200.297378,85.915493,-37.269039,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E2-E4,98.630137,360.000000,-176.725104,183.274896,90.140845,-40.977612,52.243001,37.957853,160.870973,72,73,仅使用 B 口，全局 Y 极化通道。
