window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,xpd_min_db,xpd_p5_db,xpd_median_db,candidate,active_source,candidate_index
305.0,215.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-14.361001930405271,-3.423297462189567,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
310.0,220.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-14.381531803991228,-3.423297462189567,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
315.0,225.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-14.895744772090797,-3.423297462189567,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
320.0,230.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-15.513295811485357,-3.423297462189567,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
325.0,235.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-15.896308268470987,-3.423297462189567,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
330.0,240.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-16.658252237868307,-3.4895797205153856,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
335.0,245.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-16.829528743872636,-3.549008011224319,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
340.0,250.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-17.628287479172908,-3.6931389336821416,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
345.0,255.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-18.203264263417687,-3.9686172930791224,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
350.0,260.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-18.61844274647318,-4.203485955944904,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
355.0,265.0,550,-6.94505730773248,65.0,100.0,-42.49879052134943,-19.32481494787051,-4.542757239188727,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1A,19
0.0,270.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-9.506336753878056,7.078968018122135,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
5.0,275.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.661439003944643,7.493241500918458,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
10.0,280.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.108045221765902,7.877331728237721,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
15.0,285.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,8.129932633207236,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
20.0,290.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,8.226577904513872,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
25.0,295.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,8.252720177377272,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
30.0,300.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,8.259540085347144,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
35.0,305.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,8.226577904513872,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
40.0,310.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,8.145418383291613,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
45.0,315.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,7.916334666476775,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
50.0,320.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,7.714439610100213,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
55.0,325.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,7.423543276569128,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
60.0,330.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,6.799614660953724,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
65.0,335.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,6.3525452254274555,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
70.0,340.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.084706232186921,6.057541332348685,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
75.0,345.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-8.648702298788502,5.67143640508731,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
80.0,350.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-9.436803593411703,5.315887260443589,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
85.0,355.0,550,-7.06551127975154,60.0,260.0,-37.61325997003655,-10.308602011180065,4.949780083877419,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
90.0,0.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.259760091897249,4.694132691077937,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
95.0,5.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,4.337861325940308,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
100.0,10.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,4.089020790199756,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
105.0,15.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.700465051012915,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
110.0,20.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.5386665228438097,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
115.0,25.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.4378115205680855,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
120.0,30.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.224948970834829,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
125.0,35.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.2025619309519486,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
130.0,40.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.2025619309519486,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
135.0,45.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.2025619309519486,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
140.0,50.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.2025619309519486,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
145.0,55.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.2025619309519486,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
150.0,60.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.224948970834829,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
155.0,65.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.4378115205680855,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
160.0,70.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.5386665228438097,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
165.0,75.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.669127996918407,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
170.0,80.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,3.9977703906072293,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
175.0,85.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,4.32696492904835,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
180.0,90.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.26956249693815,4.694132691077937,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
185.0,95.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-10.330644688192372,5.0032145094073375,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
190.0,100.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-9.436803593411703,5.424316851194274,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
195.0,105.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-8.75586678669337,5.768976344444848,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
200.0,110.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,6.197722690214383,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
205.0,115.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,6.599312359925368,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
210.0,120.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,6.8618560709173675,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
215.0,125.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.236704266632126,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
220.0,130.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.5862076228059125,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
225.0,135.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.78743255226326,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
230.0,140.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.894259037891045,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
235.0,145.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.916334666476775,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
240.0,150.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.916334666476775,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
245.0,155.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.885876585240692,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
250.0,160.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.782447084042829,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
255.0,165.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,7.448746664739717,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
260.0,170.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-7.438367972423931,6.897385637387774,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
265.0,175.0,550,-7.05162583804694,60.0,265.0,-50.68324795917696,-8.084706232186921,6.551759676240295,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
270.0,180.0,550,-6.74772369717536,60.0,270.0,-50.68324795917696,-9.159192178827379,6.149724097887837,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
275.0,185.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-10.150646772982217,5.707484938034401,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
280.0,190.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,5.315887260443589,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
285.0,195.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,4.992727999809837,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
290.0,200.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,4.633742833055467,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
295.0,205.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,4.191313942871622,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
300.0,210.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,3.752491720066162,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
305.0,215.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,3.5460312130955893,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
310.0,220.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,3.5390579126951853,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
315.0,225.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,3.6609877412554988,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
320.0,230.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,4.066731647302849,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
325.0,235.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,4.337861325940308,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
330.0,240.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,4.694132691077937,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
335.0,245.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,5.034964019653044,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
340.0,250.0,550,-6.43586060928392,90.0,115.0,-50.68324795917696,-11.363380448332228,5.424316851194274,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
345.0,255.0,550,-6.84029070738374,65.0,255.0,-50.68324795917696,-11.363380448332228,5.8436295498057325,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
350.0,260.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-11.363380448332228,6.284185302328474,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
355.0,265.0,550,-7.06551127975154,60.0,260.0,-50.68324795917696,-10.335598603320758,6.599312359925368,mirror_pifa_h3p5_l8p8_sep19p0_feed8p40,P1B,19
0.0,270.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-1.5455698713500563,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
5.0,275.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-1.6459393278859744,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
10.0,280.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-1.8272502889521067,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
15.0,285.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.007174019255994,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
20.0,290.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.11367136110332,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
25.0,295.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.1595236231971393,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
30.0,300.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.1695699800659103,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
35.0,305.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.1695699800659103,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
40.0,310.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.11367136110332,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
45.0,315.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.30770782431851,-2.0696451052397364,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
50.0,320.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.253959968826008,-2.007174019255994,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
55.0,325.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.826467256667812,-1.926945184264175,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
60.0,330.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.660113450812124,-1.776425562151403,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
65.0,335.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.289616821573428,-1.6459393278859744,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
70.0,340.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.147735491263676,-1.5559572800689003,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
75.0,345.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.71191363690593,-1.4945874610668122,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
80.0,350.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.655768588542802,-1.35038753673518,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
85.0,355.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.550026745060302,-1.1875455915604238,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
90.0,0.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.27027027284283,-0.9066345503314549,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
95.0,5.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.140873142198696,-0.8001927383529892,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
100.0,10.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-10.941499609372292,-0.6527831635132246,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
105.0,15.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-10.766948887166256,-0.6169629754590332,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
110.0,20.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-10.742831516257052,-0.6169629754590332,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
115.0,25.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-10.680297027164302,-0.6883475512264858,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
120.0,30.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-10.766948887166256,-0.8001927383529892,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
125.0,35.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-10.941499609372292,-0.8387166047028887,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
130.0,40.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.156551289575798,-0.9149032295956173,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
135.0,45.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.27027027284283,-1.077854730961988,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
140.0,50.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.550026745060302,-1.2676474184576207,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
145.0,55.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.703340174518997,-1.379768714899169,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
150.0,60.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-11.914458354149552,-1.5126465533732125,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
155.0,65.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.19025666452904,-1.6217486332639195,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
160.0,70.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.660113450812124,-1.83824148327165,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
165.0,75.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.801230540424967,-2.007174019255994,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
170.0,80.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.891721509296715,-2.094444314807004,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
175.0,85.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.182100331416198,-2.170881894577586,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
180.0,90.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.253959968826008,-2.2673451694013074,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
185.0,95.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.364871684308951,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
190.0,100.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.3910684856588085,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
195.0,105.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.485770646111355,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
200.0,110.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.4893402220927885,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
205.0,115.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.485770646111355,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
210.0,120.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.3910684856588085,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
215.0,125.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-2.38426694098331,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
220.0,130.0,550,-7.74975221732532,55.0,220.0,-18.769918431110572,-13.30770782431851,-2.364871684308951,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
225.0,135.0,550,-7.17205121623714,65.0,225.0,-18.769918431110572,-13.253959968826008,-2.304040313077669,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
230.0,140.0,550,-6.59267134299044,75.0,230.0,-17.68454326228126,-12.891721509296715,-2.170881894577586,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
235.0,145.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-12.801230540424967,-2.094444314807004,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
240.0,150.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-12.642184640226922,-2.015529261462009,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
245.0,155.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-12.19025666452904,-1.8125198063028525,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
250.0,160.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-12.043981075051297,-1.6753845976697954,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
255.0,165.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-11.71191363690593,-1.5710620432458149,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
260.0,170.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-11.634148264657288,-1.5114159519355925,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
265.0,175.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-11.156551289575798,-1.4065271211012549,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
270.0,180.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-11.140873142198696,-1.301803872178612,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
275.0,185.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-10.858364108976524,-1.1756379730138724,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
280.0,190.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-10.858364108976524,-1.0603312172195771,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
285.0,195.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-10.858364108976524,-0.9149032295956173,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
290.0,200.0,550,-6.24367117502066,70.0,115.0,-17.68454326228126,-10.858364108976524,-0.8387166047028887,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
295.0,205.0,550,-7.2628557922483,45.0,205.0,-17.68454326228126,-10.858364108976524,-0.7464719715915552,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
300.0,210.0,550,-8.30486153057462,45.0,210.0,-17.68454326228126,-10.858364108976524,-0.6883475512264858,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
305.0,215.0,550,-8.40043034834803,45.0,215.0,-17.68454326228126,-11.156551289575798,-0.6342655413656261,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
310.0,220.0,550,-8.40043034834803,45.0,215.0,-17.68454326228126,-11.914458354149552,-0.5475623460762568,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
315.0,225.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.289616821573428,-0.5189062365408765,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
320.0,230.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.801230540424967,-0.4409189975967595,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
325.0,235.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-12.891721509296715,-0.48721611240093143,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
330.0,240.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.30770782431851,-0.5323735276880501,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
335.0,245.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-0.6527831635132246,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
340.0,250.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-0.8181789493774956,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
345.0,255.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-1.0362721817451812,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
350.0,260.0,550,-8.40043034834803,45.0,215.0,-18.769918431110572,-13.330440486352334,-1.2676474184576207,parallel_pifa_h3p5_l8p8_sep17p0_feed8p40,P1A,20
