"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
30,8,55,-143.997402764831,55,21.0518099756661,55,-40.3449417673202,55,-60.929120306122
30,8,60,-149.953204633558,60,23.6656676674565,60,-33.9612624221093,60,-64.0860772764607
30,8,65,-155.476208672951,65,25.9029978713076,65,-27.4613223820514,65,-67.605901981954
30,8,70,-160.521808318164,70,27.7591060331274,70,-20.9678279513241,70,-71.4232086124689
30,8,75,-165.069998941594,75,29.2333576077421,75,-14.6037910695592,75,-75.4908717893754
30,8,80,-169.118710292777,80,30.3216383165022,80,-8.47977959524452,80,-79.7801978919602
30,8,85,-172.674861306358,85,31.0115490951126,85,-2.68498871268063,85,-84.2755459576275
30,8,90,-175.745452417895,90,31.2813662345426,90,2.71653354991672,90,-88.9656494423943
35,8,0,-64.2836279899905,0,-9.846179615486,0,-93.4719961106449,0,-69.3504403895
35,8,5,-69.0633811190516,5,-7.43952575862708,5,-90.0474781989282,5,-68.7941173348371
35,8,10,-74.4144136808232,10,-4.8270522650416,10,-86.4423982135878,10,-68.0858963850827
35,8,15,-80.3245066583647,15,-1.98279343724028,15,-82.6481967007307,15,-67.3392076233185
35,8,20,-86.7622317427724,20,1.07717329900156,20,-78.6452646697145,20,-66.697631856036
35,8,25,-93.6730425020964,25,4.29594458300575,25,-74.4027650280356,25,-66.3170854354102
35,8,30,-100.97611887557,30,7.58347268291724,30,-69.880372947615,30,-66.3442690327441
35,8,35,-108.56384528593,35,10.8296678803401,35,-65.0338890405841,35,-66.8949964380712
35,8,40,-116.305685315576,40,13.9206089898316,40,-59.8255062414035,40,-68.0369187388104
35,8,45,-124.057280089847,45,16.7546345158874,45,-54.2374285550744,45,-69.7809769502724
35,8,50,-131.674001007828,50,19.2548836073509,50,-48.2853724032031,50,-72.0842499518399
35,8,55,-139.026424777167,55,21.3755866200618,55,-42.0273423432414,55,-74.8638996753121
35,8,60,-146.013990086665,60,23.1009867218847,60,-35.5637951826718,60,-78.0185751049397
35,8,65,-152.573090084195,65,24.4377552128995,65,-29.0278808993675,65,-81.4512591029357
35,8,70,-158.677261059998,70,25.403468344189,70,-22.5678745136719,70,-85.0872026721438
35,8,75,-164.329502273061,75,26.0145498271249,75,-16.3266525422075,75,-88.8824871639851
35,8,80,-169.549155932024,80,26.2768313377445,80,-10.4238793362747,80,-92.82206889013
35,8,85,-174.357205566977,85,26.1807801340683,85,-4.94519087654292,85,-96.9094983436398
35,8,90,-178.763814517847,90,25.7020115177859,90,0.0600924307589856,90,-101.152616853871
40,8,0,-48.8755074058422,0,-5.2031877237719,0,-95.9651038070923,0,-75.6040280424363
40,8,5,-53.7275736538935,5,-3.08962366657381,5,-92.5989370591586,5,-75.8562532480357
