"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
65,8,80,7349.26438590331,80,2102.64355637963,80,450.292164592073,80,1231.0892156844
65,8,85,7838.71815238931,85,2666.97171942352,85,263.486577964268,85,1315.41068469731
65,8,90,8236.51821746708,90,3169.98503911135,90,-30.7560218503063,90,1276.10778213626
70,8,0,282.448865263464,0,-3264.33324910227,0,-5492.27090248111,0,-1756.28095589224
70,8,5,280.164711936403,5,-3034.55822385171,5,-5139.39644574301,5,-1785.16651244834
70,8,10,340.22813137277,10,-2833.81508108519,10,-4706.26414588968,10,-1844.85423320482
70,8,15,474.587118636613,15,-2671.50324105822,15,-4204.34584406463,15,-1909.82478544352
70,8,20,695.028074041866,20,-2540.44887857419,20,-3643.3665145017,20,-1948.88757678767
70,8,25,1007.12349808527,25,-2417.24708162019,25,-3036.87539445826,25,-1930.45047533713
70,8,30,1406.0650136197,30,-2269.02332998688,30,-2406.88495089551,30,-1829.79212934054
70,8,35,1877.22562491061,35,-2064.41399537045,35,-1784.61057398831,35,-1635.78755404761
70,8,40,2401.55953712593,40,-1783.82944643611,40,-1205.81700302417,40,-1353.94016295517
70,8,45,2962.66233856175,45,-1424.09353999323,45,-702.229320893874,45,-1004.02407458605
70,8,50,3550.96189807013,50,-995.702300131146,50,-293.156102927931,50,-613.478216347353
70,8,55,4162.40589032302,55,-515.222331467891,55,18.1334545972897,55,-210.051703577015
70,8,60,4792.87761965738,60,2.15282630036386,60,241.203125759362,60,182.638604806628
70,8,65,5432.42191619505,65,545.7103622755,65,390.122578774467,65,545.175290364941
70,8,70,6063.07992145144,70,1107.09869702163,70,474.360546382267,70,859.536994233529
70,8,75,6661.25614752814,75,1675.39833866062,75,493.230937549928,75,1106.57393528895
70,8,80,7202.56537913321,80,2233.09361558179,80,435.980558780953,80,1266.2594905584
70,8,85,7666.14711485876,85,2755.56295677323,85,286.770492812635,85,1321.02560464769
70,8,90,8036.63430418925,90,3214.3847853163,90,31.9152068104453,90,1260.45886266741
75,8,0,-140.144872623717,0,-3190.18403734947,0,-5170.43577723679,0,-1022.24761818598
75,8,5,-69.8388451259408,5,-2957.72730118512,5,-4831.29221972806,5,-1048.19643139708
75,8,10,50.0499644398831,10,-2750.44332916358,10,-4425.65632003839,10,-1117.52632548094
75,8,15,231.607865672701,15,-2581.47290984894,15,-3961.10151503102,15,-1209.06419380697
75,8,20,489.404335469909,20,-2447.38228852745,20,-3441.73426947213,20,-1294.24062026529
