freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,150.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-38.765127,321.234873,-10.515718,-28.855232,True
7.738000,45.000000,155.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-46.545036,-46.545036,-10.104684,-36.650675,False
7.738000,45.000000,160.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-174.096538,185.903462,-10.012574,-34.953964,True
7.738000,45.000000,165.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,176.593525,176.593525,-10.344175,-25.116437,True
7.738000,45.000000,170.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,177.875419,177.875419,-11.170433,-19.909956,True
7.738000,45.000000,175.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-179.243286,180.756714,-12.542462,-16.424742,True
7.738000,45.000000,180.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-175.570903,184.429097,-14.515458,-13.957433,True
7.738000,45.000000,185.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-171.175951,188.824049,-17.192526,-12.227955,True
7.738000,45.000000,190.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-165.951627,194.048373,-20.828431,-11.089492,True
7.738000,45.000000,195.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-159.397484,200.602516,-26.184791,-10.447103,True
7.738000,45.000000,200.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-146.535045,-146.535045,-37.110906,-10.224961,False
7.738000,45.000000,205.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,21.377388,21.377388,-36.509642,-10.347956,False
7.738000,45.000000,210.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,34.354212,34.354212,-28.627070,-10.729368,True
7.738000,45.000000,215.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,44.043974,44.043974,-25.398092,-11.265298,True
7.738000,45.000000,220.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,53.851320,53.851320,-23.618998,-11.840762,True
7.738000,45.000000,225.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,63.605283,63.605283,-22.525722,-12.349595,True
7.738000,45.000000,230.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,72.491789,72.491789,-21.803699,-12.716874,True
7.738000,45.000000,235.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,79.590612,79.590612,-21.299551,-12.903173,True
7.738000,45.000000,240.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,84.258959,84.258959,-20.938589,-12.886811,True
7.738000,45.000000,245.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,86.328629,86.328629,-20.682842,-12.646521,True
7.738000,45.000000,250.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,86.083132,86.083132,-20.500605,-12.165029,True
7.738000,45.000000,255.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,84.062590,84.062590,-20.344845,-11.447499,True
7.738000,45.000000,260.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,80.817009,80.817009,-20.141115,-10.531706,True
7.738000,45.000000,265.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,76.779377,76.779377,-19.787215,-9.478355,True
7.738000,45.000000,270.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,72.335082,72.335082,-19.170680,-8.352188,True
7.738000,45.000000,275.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,67.957694,67.957694,-18.206792,-7.208748,True
7.738000,45.000000,280.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,64.197684,64.197684,-16.879176,-6.090740,True
7.738000,45.000000,285.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,61.501751,61.501751,-15.248926,-5.030059,True
7.738000,45.000000,290.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,60.071365,60.071365,-13.423983,-4.051154,True
7.738000,45.000000,295.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,59.893777,59.893777,-11.518582,-3.173622,True
7.738000,45.000000,300.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,60.868670,60.868670,-9.629415,-2.413498,True
7.738000,45.000000,305.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,62.917370,62.917370,-7.829907,-1.783424,True
7.738000,45.000000,310.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,66.038593,66.038593,-6.173066,-1.291941,True
7.738000,45.000000,315.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,70.322886,70.322886,-4.695903,-0.942069,True
7.738000,45.000000,320.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,75.942023,75.942023,-3.422833,-0.729163,True
7.738000,45.000000,325.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,83.119479,83.119479,-2.367792,-0.638013,True
7.738000,45.000000,330.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,92.079801,92.079801,-1.535487,-0.639661,True
7.738000,45.000000,335.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,102.973375,102.973375,-0.922285,-0.689839,True
7.738000,45.000000,340.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,115.785532,115.785532,-0.517050,-0.733113,True
7.738000,45.000000,345.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,130.270663,130.270663,-0.301869,-0.716977,True
7.738000,45.000000,350.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,145.978499,145.978499,-0.252030,-0.613532,True
7.738000,45.000000,355.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,162.394637,162.394637,-0.334239,-0.435163,True
7.738000,45.000000,360.000000,45.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,179.098025,179.098025,-0.503069,-0.230668,True
7.738000,45.000000,0.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,178.734178,178.734178,-0.044278,0.000000,True
7.738000,45.000000,5.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-165.938899,194.061101,-0.035375,-0.055265,True
7.738000,45.000000,10.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-150.841368,209.158632,-0.074156,-0.202337,True
7.738000,45.000000,15.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-136.176191,223.823809,-0.159252,-0.461924,True
7.738000,45.000000,20.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-122.103131,237.896869,-0.293645,-0.854269,True
7.738000,45.000000,25.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-108.730049,251.269951,-0.482610,-1.396682,True
7.738000,45.000000,30.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-96.107245,263.892755,-0.732645,-2.101841,True
7.738000,45.000000,35.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-84.220743,275.779257,-1.050892,-2.977216,True
7.738000,45.000000,40.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-72.984126,287.015874,-1.444418,-4.025399,True
7.738000,45.000000,45.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-62.229602,297.770398,-1.919181,-5.244645,True
7.738000,45.000000,50.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-51.697141,308.302859,-2.478911,-6.628611,True
7.738000,45.000000,55.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-41.018837,318.981163,-3.124274,-8.163589,True
7.738000,45.000000,60.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-29.700263,330.299737,-3.852481,-9.820259,True
7.738000,45.000000,65.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-17.124760,342.875240,-4.657340,-11.535086,True
7.738000,45.000000,70.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,-2.676125,357.323875,-5.529564,-13.178414,True
7.738000,45.000000,75.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,13.832246,373.832246,-6.457133,-14.529674,True
7.738000,45.000000,80.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,31.458090,391.458090,-7.425578,-15.337082,True
7.738000,45.000000,85.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,48.113934,408.113934,-8.418203,-15.502279,True
7.738000,45.000000,90.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,61.929108,421.929108,-9.416504,-15.175728,True
7.738000,45.000000,95.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,72.309364,432.309364,-10.401220,-14.606987,True
7.738000,45.000000,100.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,79.598158,439.598158,-11.354596,-13.985418,True
7.738000,45.000000,105.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,84.407822,444.407822,-12.264071,-13.414358,True
7.738000,45.000000,110.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,87.312409,447.312409,-13.126790,-12.944398,True
7.738000,45.000000,115.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,88.815423,448.815423,-13.952989,-12.604162,True
7.738000,45.000000,120.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,89.422983,449.422983,-14.765256,-12.418071,True
7.738000,45.000000,125.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,89.744682,449.744682,-15.590374,-12.415049,True
7.738000,45.000000,130.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,90.587930,450.587930,-16.440703,-12.631549,True
7.738000,45.000000,135.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,92.999922,452.999922,-17.283288,-13.109275,True
7.738000,45.000000,140.000000,90.000000,1.000000,-97.500000,dualfeed_amp_phase_optimized,E1-E3,98.150489,458.150489,-18.004584,-13.883867,True
