freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,38.444147,-50.516275,-50.516275,50.000000,-5.578235,11.310369,7.526702,25.185279,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,253.189504,-43.918684,-43.918684,65.277778,-4.897889,40.752346,19.641580,167.241126,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,25.959298,-49.209433,-49.209433,52.777778,-5.472669,7.849217,6.068461,20.025184,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,457.053896,-130.102679,-130.102679,50.000000,-1.491369,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,460.695339,-121.396805,-121.396805,50.000000,-5.463578,6.833941,5.525403,15.055689,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,671.315190,-112.252017,-112.252017,50.000000,-3.343514,26.279641,18.619044,140.196768,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,451.503280,-118.240802,-118.240802,51.388889,-5.608977,10.333665,8.258805,21.521490,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,237.966115,34.694807,34.694807,54.166667,-1.665848,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,233.484606,34.478291,34.478291,52.777778,-5.621576,5.292591,3.265784,15.722928,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,582.310236,35.291022,395.291022,51.388889,-4.973273,28.390669,16.023654,115.336825,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,236.124601,36.570383,36.570383,55.555556,-5.472669,4.885238,4.078014,9.634578,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,231.347298,-92.372304,-92.372304,51.388889,-1.068824,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,243.204800,-89.899701,-89.899701,52.777778,-4.767977,12.294730,8.265153,28.149844,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,458.629294,-81.470235,278.529765,56.944444,-4.005465,25.385971,16.378283,128.783365,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,227.129053,-80.675338,-80.675338,51.388889,-4.895274,10.159887,7.454560,24.919671,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,224.007883,-40.438840,-40.438840,51.388889,-1.459960,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,228.846559,-38.250457,-38.250457,54.166667,-3.460570,8.256750,5.847504,23.379656,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,308.803498,-32.545841,-32.545841,59.722222,-3.457680,31.712330,17.997685,163.966298,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,222.885601,-36.172822,-36.172822,50.000000,-2.853810,8.582598,6.834281,19.953989,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,231.525875,90.809158,90.809158,52.777778,-2.335967,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,232.710612,88.044158,88.044158,54.166667,-6.317178,4.030702,3.142991,9.928312,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,596.747824,81.297536,441.297536,51.388889,-4.897889,35.263934,22.052515,132.448270,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,224.578279,83.122822,83.122822,52.777778,-6.147592,8.410256,6.627932,18.416596,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,356.951879,-56.001553,-56.001553,61.111111,-3.823655,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,305.141952,-57.376214,-57.376214,50.000000,-5.276429,40.501722,32.269704,90.162810,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,720.000000,-55.361712,664.638288,66.666667,-7.013894,67.293759,48.918225,172.625714,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,431.089523,-50.519253,-50.519253,54.166667,-6.104714,20.648056,16.155289,53.121409,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,352.197034,-121.883451,-121.883451,61.111111,-2.083224,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,393.566530,-129.268945,-129.268945,58.333333,-4.780348,20.220351,16.038577,39.481801,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,782.103134,-117.522247,-477.522247,51.388889,-4.040160,52.697777,37.886545,177.746347,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,279.451368,-111.330990,-111.330990,52.777778,-5.052821,26.415840,23.362495,46.007609,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,31.568977,37.692555,37.692555,50.000000,-0.932888,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,21.452349,35.088373,35.088373,51.388889,-1.952578,7.586989,6.259077,14.242080,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,77.504429,30.310809,30.310809,79.166667,-1.946866,15.762019,10.468787,79.365514,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,38.277513,33.395046,33.395046,59.722222,-1.785379,7.371759,6.295250,14.051564,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,361.426252,-80.406019,-80.406019,62.500000,-3.823655,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,258.982244,-88.289125,-88.289125,50.000000,-5.276429,45.090893,37.424547,81.041779,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,430.273321,-94.807923,265.192077,66.666667,-7.013894,76.715850,61.879837,172.544125,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,426.643746,-98.471599,-98.471599,52.777778,-6.104714,37.828595,30.367143,78.668705,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,30.538966,-34.826052,-34.826052,63.888889,-3.823655,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,161.096900,-36.843794,-36.843794,52.777778,-5.276429,30.611780,19.126515,77.682338,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,336.270611,-35.575832,-35.575832,58.333333,-7.013894,56.951536,27.889839,174.671575,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,128.136985,-32.782061,-32.782061,52.777778,-6.104714,29.211196,21.440572,87.516764,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,350.279313,86.942456,86.942456,58.333333,-2.290170,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,402.837235,100.694237,100.694237,52.777778,-4.780348,25.701170,20.815665,47.839206,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,471.159532,88.835430,-271.164570,61.111111,-4.040160,49.668250,37.022120,148.492542,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,302.093707,73.606186,73.606186,51.388889,-5.052821,25.480228,20.871337,55.348616,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,273.483696,-57.650652,-57.650652,63.888889,-4.193756,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,250.737087,-56.836678,-56.836678,59.722222,-6.258276,15.778256,12.639127,31.933354,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,410.255324,-54.286475,305.713525,62.500000,-6.604365,61.370378,42.864966,171.731099,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,268.735440,-48.353790,-48.353790,52.777778,-6.838949,22.511390,17.687729,48.044417,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,383.409475,-128.906637,-128.906637,56.944444,-3.406574,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,460.641578,-125.249462,-125.249462,55.555556,-4.802021,26.302920,21.049060,53.802565,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,662.594908,-114.597968,-114.597968,54.166667,-4.494152,54.055048,37.639482,145.139637,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,326.962393,-111.884583,-111.884583,55.555556,-5.010598,20.888366,17.429986,39.416089,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,86.950672,37.984230,37.984230,63.888889,-1.141959,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,100.086085,32.693763,32.693763,52.777778,-1.576718,9.071545,6.896490,21.165572,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,167.580802,30.735922,30.735922,58.333333,-2.104320,21.574893,12.193721,112.440494,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,95.926623,35.048724,35.048724,55.555556,-1.911748,10.795604,8.322253,24.822498,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,369.689328,-81.385580,-81.385580,62.500000,-3.792755,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,341.798876,-90.862951,-90.862951,59.722222,-6.258276,24.140893,19.765171,45.280329,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,423.891150,-96.445113,263.554887,61.111111,-6.604365,75.170589,60.549253,162.498222,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,362.485654,-96.492324,-96.492324,51.388889,-6.838949,32.426464,25.556218,70.204666,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,87.553138,-37.065823,-37.065823,51.388889,-2.457673,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,135.801729,-36.466559,-36.466559,66.666667,-6.258276,21.391135,14.336321,52.619172,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,210.573125,-34.979509,-34.979509,58.333333,-6.682814,32.375508,19.385382,112.121634,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,99.852604,-30.393201,-30.393201,52.777778,-6.838949,22.451084,16.598348,76.048213,73,73,
7.985500,60.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,306.309536,96.234478,96.234478,52.777778,-3.807574,0.000000,0.000000,0.000000,73,73,
7.985500,60.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,362.801473,98.078317,98.078317,55.555556,-4.802021,27.614811,19.645264,72.060067,73,73,
7.985500,60.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,281.514768,83.279853,83.279853,51.388889,-4.494152,38.824378,24.632385,134.113814,73,73,
7.985500,60.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,273.426400,72.561520,72.561520,50.000000,-5.010598,21.967562,19.777347,40.754848,73,73,
7.985500,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,141.223347,-57.744777,-57.744777,68.055556,-4.083178,0.000000,0.000000,0.000000,73,73,
7.985500,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,205.621729,-56.177323,-56.177323,69.444444,-6.984936,15.992896,11.423495,43.557936,73,73,
7.985500,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,437.022528,-52.755382,307.244618,66.666667,-6.317821,50.305492,31.642977,141.640096,73,73,
