freq_ghz,source,element,feed,theta_deg,phi_deg,etheta_re,etheta_im,ephi_re,ephi_im,gain_proxy_mag,linpol0_re,linpol0_im,linpol0_mag,linpol0_phase_deg,linpol45_re,linpol45_im,linpol45_mag,linpol45_phase_deg,linpol90_re,linpol90_im,linpol90_mag,linpol90_phase_deg,linpol135_re,linpol135_im,linpol135_mag,linpol135_phase_deg
8.233000,P3B,3,B,270.000000,50.000000,87.879593,-192.671172,181.773718,-87.706550,292.539103,87.879593,-192.671172,211.766389,-65.481712,190.673685,-198.256989,275.067787,-46.117002,181.773718,-87.706550,201.826964,-25.757496,66.393173,74.221196,99.583329,48.186376
8.233000,P3B,3,B,275.000000,50.000000,96.063541,-208.113860,246.990722,-155.495519,371.110301,96.063541,-208.113860,229.215145,-65.222365,242.575996,-257.110657,353.481264,-46.666124,246.990722,-155.495519,291.861737,-32.192884,106.721633,37.206786,113.021467,19.220290
8.233000,P3B,3,B,280.000000,50.000000,106.148162,-225.572478,312.230515,-226.190482,459.130052,106.148162,-225.572478,249.299770,-64.799623,295.838400,-319.444653,435.390911,-47.197161,312.230515,-226.190482,385.551591,-35.920859,145.722230,-0.436995,145.722885,-0.171819
8.233000,P3B,3,B,285.000000,50.000000,118.303033,-244.745816,375.421096,-301.489024,552.931056,118.303033,-244.745816,271.838412,-64.202224,349.115679,-386.246359,520.641919,-47.890584,375.421096,-301.489024,481.494164,-38.766866,181.809926,-40.123507,186.184707,-12.445084
8.233000,P3B,3,B,290.000000,50.000000,132.463635,-265.382610,434.133958,-382.709604,650.317983,132.463635,-265.382610,296.605031,-63.474285,400.645001,-458.270399,608.710256,-48.838273,434.133958,-382.709604,578.739090,-41.397700,213.313131,-82.962713,228.878360,-21.252280
8.233000,P3B,3,B,295.000000,50.000000,148.219972,-287.279341,485.492700,-470.622496,749.457988,148.219972,-287.279341,323.262401,-62.708813,448.102528,-535.917529,698.572454,-50.099627,485.492700,-470.622496,676.157301,-44.108966,238.487833,-129.643188,271.447606,-28.528726
8.233000,P3B,3,B,300.000000,50.000000,164.721703,-310.268478,526.158625,-565.216144,848.358389,164.721703,-310.268478,351.283031,-62.036143,488.526165,-619.061113,788.602863,-51.721601,526.158625,-565.216144,772.212528,-47.049595,255.574498,-180.275224,312.757862,-35.198091
8.233000,P3B,3,B,305.000000,50.000000,180.658160,-334.180035,552.441661,-665.422112,944.612112,180.658160,-334.180035,379.886386,-61.604287,518.379855,-706.825457,876.538590,-53.743991,552.441661,-665.422112,864.857431,-50.300123,262.890634,-234.223519,352.096780,-41.699576
8.233000,P3B,3,B,310.000000,50.000000,194.365945,-358.760389,560.572471,-768.877349,1035.326524,194.365945,-358.760389,408.028354,-61.552453,533.822074,-797.360291,959.556898,-56.198220,560.572471,-768.877349,951.532382,-53.904989,258.947118,-289.996484,388.782163,-48.237316
8.233000,P3B,3,B,315.000000,50.000000,204.068766,-383.559316,547.133207,-871.850064,1117.246209,204.068766,-383.559316,434.467272,-61.985252,531.180009,-887.708486,1034.494349,-59.104874,547.133207,-871.850064,1029.309128,-57.889499,242.583192,-345.273699,421.972194,-54.908801
8.233000,P3B,3,B,320.000000,50.000000,208.170661,-407.842863,509.587802,-969.453963,1187.093737,208.170661,-407.842863,457.898269,-62.959379,507.531877,-973.895926,1098.208486,-62.474374,509.587802,-969.453963,1095.226331,-62.271602,213.134104,-397.119018,450.699080,-61.777508
8.233000,P3B,3,B,325.000000,50.000000,205.454898,-430.617809,446.800293,-1056.195700,1242.104372,205.454898,-430.617809,477.119914,-64.493417,461.214069,-1051.335914,1148.052970,-66.313258,446.800293,-1056.195700,1146.812913,-67.070280,170.656965,-442.350369,474.128304,-68.903589
8.233000,P3B,3,B,330.000000,50.000000,195.060855,-450.811877,359.406519,-1126.760819,1280.641665,195.060855,-450.811877,491.202693,-66.602448,392.067640,-1115.512351,1182.406377,-70.635023,359.406519,-1126.760819,1182.693108,-72.308710,116.209934,-477.968080,491.892503,-76.334643
8.233000,P3B,3,B,335.000000,50.000000,176.252822,-467.534530,249.925858,-1176.817905,1302.696016,176.252822,-467.534530,499.653474,-69.344383,301.353834,-1162.732758,1201.150115,-75.469950,249.925858,-1176.817905,1203.064137,-78.009993,52.094703,-501.539084,504.237356,-84.069971
8.233000,P3B,3,B,340.000000,50.000000,148.185310,-480.226942,122.564235,-1203.593335,1310.051797,148.185310,-480.226942,502.570196,-72.851160,191.448839,-1190.640736,1205.934501,-80.865327,122.564235,-1203.593335,1209.817717,-84.185503,-18.116836,-511.497282,511.818023,-92.028524
8.233000,P3B,3,B,345.000000,50.000000,109.951811,-488.527774,-17.246837,-1206.066302,1306.002361,109.951811,-488.527774,500.748227,-77.315926,65.552316,-1198.258963,1200.050686,-86.868681,-17.246837,-1206.066302,1206.189611,-90.819278,-89.943027,-507.376359,515.286830,-100.052439
8.233000,P3B,3,B,350.000000,50.000000,61.062084,-491.885665,-163.436019,-1184.797174,1294.656619,61.062084,-491.885665,495.661261,-82.923574,-72.389304,-1185.593805,1187.801701,-93.493995,-163.436019,-1184.797174,1196.016586,-97.854059,-158.744131,-489.962426,515.036774,-107.951933
8.233000,P3B,3,B,355.000000,50.000000,2.183277,-489.209944,-309.812408,-1141.534441,1280.006150,2.183277,-489.209944,489.214816,-89.744299,-217.526645,-1153.110413,1173.448536,-100.682928,-309.812408,-1141.534441,1182.829070,-105.184311,-220.614264,-461.263075,511.306443,-115.560995
8.233000,P3B,3,B,360.000000,50.000000,-64.278162,-478.925237,-450.369971,-1078.786198,1264.956061,-64.278162,-478.925237,483.219479,-97.644178,-363.911185,-1101.468319,1160.027503,-108.282901,-450.369971,-1078.786198,1169.022144,-112.659484,-273.008137,-424.165753,504.430401,-122.766771
8.233000,P3B,3,B,0.000000,55.000000,103.285893,571.125194,443.053967,1032.940006,1264.956061,103.285893,571.125194,580.389493,79.749064,386.320620,1134.245381,1198.230447,71.191309,443.053967,1032.940006,1123.949231,66.784289,240.252309,326.552385,405.410449,53.657204
8.233000,P3B,3,B,5.000000,55.000000,180.267217,548.050677,556.126531,962.764792,1252.616692,180.267217,548.050677,576.936577,71.792705,520.709013,1068.307863,1188.452593,64.014713,556.126531,962.764792,1111.842059,59.987771,265.772669,293.247163,395.763832,47.813687
8.233000,P3B,3,B,10.000000,55.000000,254.528269,516.361157,654.745667,882.716443,1240.682752,254.528269,516.361157,575.685230,63.760075,642.953766,989.297258,1179.872286,56.979775,654.745667,882.716443,1099.036036,53.434212,282.996436,259.052308,383.660111,42.470696
8.233000,P3B,3,B,15.000000,55.000000,320.890315,476.912888,734.786250,795.323809,1225.914880,320.890315,476.912888,574.818665,56.065405,746.476058,899.607196,1168.982298,50.314791,734.786250,795.323809,1082.797671,47.265679,292.668623,225.150522,369.252867,37.571152
8.233000,P3B,3,B,20.000000,55.000000,375.450603,431.774992,792.743335,703.043517,1204.203048,375.450603,431.774992,572.182488,48.991360,826.037856,802.437863,1151.627137,44.169723,792.743335,703.043517,1059.581135,41.568178,295.070520,191.815813,351.937378,33.026594
8.233000,P3B,3,B,25.000000,55.000000,416.196454,383.660803,826.285558,608.405235,1171.887304,416.196454,383.660803,566.052206,42.670674,878.567456,701.496623,1124.267889,38.605793,826.285558,608.405235,1026.111472,36.364719,289.976787,158.918312,330.668363,28.724418
8.233000,P3B,3,B,30.000000,55.000000,443.011637,335.180323,834.767834,514.068434,1126.813583,443.011637,335.180323,555.522421,37.110962,903.526529,600.509555,1084.883365,33.609148,834.767834,514.068434,980.358961,31.625677,277.013464,126.492996,304.527400,24.542919
8.233000,P3B,3,B,35.000000,55.000000,457.229358,288.334423,819.410976,422.755819,1068.808802,457.229358,288.334423,540.551038,32.236032,902.721037,502.816732,1033.310184,29.117861,819.410976,422.755819,922.039494,27.290407,256.101078,95.050281,273.170859,20.362087
8.233000,P3B,3,B,40.000000,55.000000,461.028695,244.419698,783.036723,337.104237,999.537004,461.028695,244.419698,521.812655,27.930816,879.687093,411.199518,971.048107,25.053192,783.036723,337.104237,852.517317,23.292306,227.694060,65.537866,236.938382,16.057565
8.233000,P3B,3,B,45.000000,55.000000,456.912853,204.215441,729.482333,259.495307,921.930360,456.912853,204.215441,500.473078,24.082072,838.908081,327.893014,900.711162,21.348386,729.482333,259.495307,774.262415,19.581758,192.735727,39.088768,196.659585,11.464667
8.233000,P3B,3,B,50.000000,55.000000,447.352619,168.209365,662.939174,191.900032,839.483607,447.352619,168.209365,477.931749,20.606797,785.094856,254.635797,825.356482,17.969829,662.939174,191.900032,690.155034,16.144067,152.442715,16.751831,153.360377,6.271035
8.233000,P3B,3,B,55.000000,55.000000,434.563988,136.709438,587.416954,135.741594,755.658513,434.563988,136.709438,455.560457,17.463048,722.649654,192.651972,747.888564,14.927375,587.416954,135.741594,602.896723,13.011640,108.083369,-0.684369,108.085536,-0.362784
8.233000,P3B,3,B,60.000000,55.000000,420.368259,109.844596,506.410014,91.781016,673.535571,420.368259,109.844596,434.482805,14.644265,655.331202,142.570837,670.660441,12.273751,506.410014,91.781016,514.659944,10.272695,60.840709,-12.772880,62.167019,-11.856470
8.233000,P3B,3,B,65.000000,55.000000,406.115434,87.539695,422.741246,60.049276,595.742411,406.115434,87.539695,415.443069,12.164201,586.090179,104.361162,595.309122,10.096456,422.741246,60.049276,426.984867,8.084628,11.756225,-19.438662,22.717183,-58.835051
8.233000,P3B,3,B,70.000000,55.000000,392.675277,69.531923,338.526439,39.853959,524.611332,392.675277,69.531923,398.783853,10.041412,517.037692,77.347499,522.791173,8.508205,338.526439,39.853959,340.864325,6.714397,-38.289010,-20.985489,43.662788,-151.273678
8.233000,P3B,3,B,75.000000,55.000000,380.493226,55.435903,255.214538,29.866114,462.465868,380.493226,55.435903,384.510383,8.289376,449.513271,60.317635,453.542057,7.642545,255.214538,29.866114,256.956115,6.674598,-88.585410,-18.080571,90.411735,-168.464190
8.233000,P3B,3,B,80.000000,55.000000,369.688510,44.825609,173.677884,28.260194,411.875680,369.688510,44.825609,372.396200,6.913500,384.218062,51.679467,387.678071,7.660624,173.677884,28.260194,175.962059,9.241951,-138.600443,-11.713517,139.094533,-175.169250
8.233000,P3B,3,B,85.000000,55.000000,360.162651,37.301259,94.333036,32.861853,375.615684,360.162651,37.301259,362.089104,5.912918,321.376982,49.612813,325.183941,8.775802,94.333036,32.861853,99.893058,19.206291,-187.969924,-3.139134,187.996134,-179.043238
8.233000,P3B,3,B,90.000000,55.000000,351.693107,32.530561,17.272510,41.264883,356.016024,351.693107,32.530561,353.194393,5.284651,260.898089,52.181259,266.065212,11.310279,17.272510,41.264883,44.733993,67.286961,-236.471072,6.176098,236.551711,178.503902
8.233000,P3B,3,B,95.000000,55.000000,343.999560,30.271871,-57.608637,50.902524,353.782285,343.999560,30.271871,345.328949,5.029059,202.508964,57.398965,210.486393,15.824805,-57.608637,50.902524,76.875366,138.536447,-283.979879,14.588074,284.354328,177.059295
8.233000,P3B,3,B,100.000000,55.000000,336.779205,30.391312,-130.496767,59.085634,367.238863,336.779205,30.391312,338.147696,5.156465,145.863711,63.269755,158.994604,23.449242,-130.496767,59.085634,143.249846,155.640185,-330.414008,20.289950,331.036401,176.486013
8.233000,P3B,3,B,105.000000,55.000000,329.710475,32.879133,-201.546714,63.040385,392.918825,329.710475,32.879133,331.345793,5.694778,90.625464,67.825341,113.195635,36.811686,-201.546714,63.040385,211.175681,162.631205,-375.655561,21.327226,376.260483,176.750615
8.233000,P3B,3,B,110.000000,55.000000,322.427043,37.860214,-270.757562,59.985838,426.966687,322.427043,37.860214,324.642255,6.697150,36.535840,69.187607,78.241885,62.162848,-270.757562,59.985838,277.322841,167.508001,-419.444856,15.645179,419.736535,177.863873
8.233000,P3B,3,B,115.000000,55.000000,314.471919,45.586343,-337.828602,47.283893,466.191627,314.471919,45.586343,317.758875,8.248231,-16.515669,65.669173,67.714161,104.116998,-337.828602,47.283893,341.121578,172.032404,-461.246122,1.200349,461.247684,179.850894
8.233000,P3B,3,B,120.000000,55.000000,305.256376,56.397022,-402.008611,22.668417,508.416030,305.256376,56.397022,310.422420,10.467532,-68.414162,55.907708,88.352529,140.744479,-402.008611,22.668417,402.647216,176.772630,-500.111868,-23.849725,500.680228,-177.269703
8.233000,P3B,3,B,125.000000,55.000000,294.063173,70.641620,-461.985171,-15.479535,552.388724,294.063173,70.641620,302.429145,13.507976,-118.738784,39.005485,124.981305,161.814738,-461.985171,-15.479535,462.244431,-178.080933,-534.606910,-60.896852,538.064100,-173.501472
8.233000,P3B,3,B,130.000000,55.000000,280.134145,88.566922,-515.890839,-67.883172,597.553949,280.134145,88.566922,293.801359,17.544817,-166.705157,14.625620,167.345505,174.986081,-515.890839,-67.883172,520.337854,-172.503837,-562.874664,-110.626922,573.642923,-168.880858
8.233000,P3B,3,B,135.000000,55.000000,262.855789,110.188107,-561.501870,-134.235161,643.846265,262.855789,110.188107,285.016815,22.743238,-211.174669,-17.003835,211.858139,-175.396462,-561.501870,-134.235161,577.324370,-166.554959,-582.908891,-172.833350,607.991893,-163.484832
8.233000,P3B,3,B,140.000000,55.000000,242.005478,135.175098,-596.646612,-213.231196,691.587797,242.005478,135.175098,277.198410,29.186072,-250.769150,-55.193996,256.771384,-167.587181,-596.646612,-213.231196,633.604547,-160.333988,-593.016580,-246.360453,642.154294,-157.440241
8.233000,P3B,3,B,145.000000,55.000000,217.970328,162.795524,-619.728063,-302.751511,741.441027,217.970328,162.795524,272.054124,36.754954,-284.085619,-98.963828,300.829650,-160.793750,-619.728063,-302.751511,689.725561,-153.963420,-592.342213,-329.191465,677.669771,-150.937084
8.233000,P3B,3,B,150.000000,55.000000,191.836543,191.951444,-630.154229,-400.092688,794.238710,191.836543,191.951444,271.379100,45.017154,-309.937408,-147.178086,343.107251,-154.598645,-630.154229,-400.092688,746.437212,-147.588033,-581.235249,-418.638421,716.304783,-144.236438
8.233000,P3B,3,B,155.000000,55.000000,165.287344,221.319447,-628.451910,-502.130475,850.522793,165.287344,221.319447,276.228536,53.246630,-327.506805,-198.563382,382.998856,-148.772078,-628.451910,-502.130475,804.417066,-141.375290,-561.258409,-511.556346,759.408254,-137.652540
8.233000,P3B,3,B,160.000000,55.000000,140.321224,249.555252,-615.970970,-605.357879,909.860575,140.321224,249.555252,286.300314,60.651596,-336.335160,-251.590450,420.022731,-143.202228,-615.970970,-605.357879,863.642517,-135.497876,-534.779339,-604.514872,807.110384,-131.497329
8.233000,P3B,3,B,165.000000,55.000000,118.863292,275.481495,-594.314428,-705.858455,970.290850,118.863292,275.481495,300.030892,66.661025,-336.194723,-304.322467,453.474426,-137.848699,-594.314428,-705.858455,922.738207,-130.096505,-504.292802,-693.912133,857.802587,-126.007356
8.233000,P3B,3,B,170.000000,55.000000,102.360650,298.180272,-564.799343,-799.359017,1028.281242,102.360650,298.180272,315.260491,71.053451,-326.993535,-354.386889,482.197926,-132.697793,-564.799343,-799.359017,978.761021,-125.243701,-471.753355,-776.077474,908.211139,-121.294117
8.233000,P3B,3,B,175.000000,55.000000,91.440075,316.972765,-528.223128,-881.484809,1079.290583,91.440075,316.972765,329.898502,73.908245,-308.852259,-399.170294,504.704509,-127.730396,-528.223128,-881.484809,1027.635705,-120.931831,-438.168053,-847.437478,954.013376,-117.341251
8.233000,P3B,3,B,180.000000,55.000000,85.696676,331.346509,-484.992335,-948.210406,1118.684481,85.696676,331.346509,342.249075,75.499248,-282.344668,-436.188644,519.595078,-122.914960,-484.992335,-948.210406,1065.044853,-117.088916,-403.538069,-904.783372,990.694667,-114.037119
8.233000,P3B,3,B,185.000000,55.000000,-83.686581,-340.921429,435.444234,996.345319,1142.605155,-83.686581,-340.921429,351.042539,-103.791797,248.730222,463.454677,525.981902,61.778111,435.444234,996.345319,1087.343403,66.392677,367.080920,945.590385,1014.341944,68.783644
8.233000,P3B,3,B,190.000000,55.000000,-83.183692,-345.501872,380.141459,1023.836020,1148.494142,-83.183692,-345.501872,355.374549,-103.537003,209.980851,479.654676,523.603443,66.357396,380.141459,1023.836020,1092.129903,69.630474,327.620356,968.268109,1022.192853,71.306388
8.233000,P3B,3,B,195.000000,55.000000,-81.690667,-345.182649,320.055382,1029.771990,1135.204927,-81.690667,-345.182649,354.717390,-103.314611,168.549306,484.077765,512.581848,70.802576,320.055382,1029.771990,1078.362554,72.734641,284.077356,972.239749,1012.891936,73.712240
8.233000,P3B,3,B,200.000000,55.000000,-77.076188,-340.428233,256.700075,1014.188837,1102.862659,-77.076188,-340.428233,349.044582,-102.757228,127.013268,476.420692,493.060895,75.072204,256.700075,1014.188837,1046.171078,75.796239,236.015459,957.858916,986.507475,76.158107
8.233000,P3B,3,B,205.000000,55.000000,-68.117503,-332.058338,192.269699,977.898712,1052.690012,-68.117503,-332.058338,338.973058,-101.592668,87.788860,456.678108,465.039545,79.118569,192.269699,977.898712,996.621056,78.876667,184.121556,926.279513,944.401654,78.757551
8.233000,P3B,3,B,210.000000,55.000000,-54.742003,-321.131560,129.695638,922.515289,986.903026,-54.742003,-321.131560,325.763972,-99.673991,53.000224,425.242513,428.532634,82.895559,129.695638,922.515289,931.587579,81.997285,130.417107,879.391120,889.009203,81.564301
8.233000,P3B,3,B,215.000000,55.000000,-37.894814,-308.777760,72.460175,850.619325,908.616220,-37.894814,-308.777760,311.094394,-96.996650,24.441401,383.139845,383.918641,86.349912,72.460175,850.619325,853.700013,85.131002,78.032761,819.817541,823.522867,84.562792
8.233000,P3B,3,B,220.000000,55.000000,-19.128659,-296.053115,24.106301,765.826614,821.635484,-19.128659,-296.053115,296.670444,-93.696871,3.519725,332.180026,332.198673,89.392926,24.106301,765.826614,766.205923,88.197068,30.571733,750.862357,751.484471,87.668462
8.233000,P3B,3,B,225.000000,55.000000,-0.110578,-283.868332,-12.407807,672.539558,730.099071,-0.110578,-283.868332,283.868354,-90.022319,-8.851835,274.832059,274.974573,91.844754,-12.407807,672.539558,672.654005,91.056941,-8.695454,676.282505,676.338404,90.736653
8.233000,P3B,3,B,230.000000,55.000000,17.775757,-272.989831,-35.236195,575.367758,638.066667,17.775757,-272.989831,273.567954,-86.274440,-12.346394,213.813482,214.169649,93.304804,-35.236195,575.367758,576.445701,93.504484,-37.485111,599.879404,601.049443,93.575635
8.233000,P3B,3,B,235.000000,55.000000,33.643749,-264.072284,-43.844668,478.418241,549.247158,33.643749,-264.072284,266.206823,-82.739429,-7.213139,151.565480,151.737023,92.724702,-43.844668,478.418241,480.423113,95.236248,-54.792585,525.020085,527.871496,95.957982
8.233000,P3B,3,B,240.000000,55.000000,47.139121,-257.675862,-38.858756,384.724263,467.056429,47.139121,-257.675862,261.952184,-79.632969,5.855103,89.836786,90.027387,86.271028,-38.858756,384.724263,386.681732,95.767553,-60.809682,454.245485,458.297695,97.624833
8.233000,P3B,3,B,245.000000,55.000000,58.355986,-254.249548,-21.697515,295.984848,395.127911,58.355986,-254.249548,260.860602,-77.073224,25.921453,29.511314,39.278994,48.705336,-21.697515,295.984848,296.779063,94.192635,-56.606373,389.074473,393.170735,98.277872
8.233000,P3B,3,B,250.000000,55.000000,67.703001,-254.095664,5.823733,212.624877,338.218210,67.703001,-254.095664,262.960649,-75.080340,51.991252,-29.324275,59.690899,-29.424009,5.823733,212.624877,212.704618,88.431078,-43.755249,330.021260,332.909228,97.552406
8.233000,P3B,3,B,255.000000,55.000000,75.772378,-257.345177,41.793909,134.067561,302.801643,75.772378,-257.345177,268.268510,-73.593531,83.131919,-87.170438,120.455806,-46.358447,41.793909,134.067561,140.430914,72.685777,-24.026406,276.770601,277.811508,94.961398
8.233000,P3B,3,B,260.000000,55.000000,83.238940,-263.963643,84.368791,59.081147,295.320504,83.238940,-263.963643,276.777032,-72.497725,118.516563,-144.873802,187.175303,-50.714514,84.368791,59.081147,102.998421,35.002499,0.798925,228.427161,228.428558,89.799608
8.233000,P3B,3,B,265.000000,55.000000,90.792896,-273.787321,131.816085,-13.902547,317.445441,90.792896,-273.787321,288.449037,-71.653533,157.408320,-203.427456,257.216075,-52.267973,131.816085,-13.902547,132.547204,-6.020686,29.007776,183.766286,186.041659,81.029793
8.233000,P3B,3,B,270.000000,55.000000,99.094120,-286.574059,182.484298,-86.544227,364.327817,99.094120,-286.574059,303.223244,-70.925184,199.106008,-263.834470,330.532646,-52.959510,182.484298,-86.544227,201.966388,-25.372916,58.965760,141.442451,153.241403,67.369296
8.233000,P3B,3,B,275.000000,55.000000,108.729082,-302.051065,234.730712,-160.430155,428.827705,108.729082,-302.051065,321.024702,-70.202686,242.862749,-327.023607,407.341079,-53.400724,234.730712,-160.430155,284.317326,-34.351228,89.096607,100.141106,134.038974,48.340170
8.233000,P3B,3,B,280.000000,55.000000,120.153124,-319.948861,286.830056,-236.960788,505.198914,120.153124,-319.948861,341.766070,-69.416908,287.780567,-393.794589,487.741564,-53.841094,286.830056,-236.960788,372.050932,-39.561356,117.858389,58.681429,131.659067,26.468611
8.233000,P3B,3,B,285.000000,55.000000,133.608186,-340.020014,336.876544,-317.264789,589.582487,133.608186,-340.020014,365.328287,-68.548046,332.682943,-464.770541,571.567666,-54.404897,336.876544,-317.264789,462.755607,-43.282735,143.732434,16.090374,144.630262,6.387480
8.233000,P3B,3,B,290.000000,55.000000,149.018056,-362.046129,382.692499,-402.106087,679.283913,149.018056,-362.046129,391.514726,-67.627952,375.976138,-540.337214,658.272255,-55.169124,382.692499,-402.106087,555.106164,-46.417039,165.232783,-28.326668,167.643290,-9.727931
8.233000,P3B,3,B,295.000000,55.000000,165.879691,-385.833584,421.765466,-491.754835,772.070303,165.879691,-385.833584,419.980507,-66.735898,415.527875,-620.548722,746.822691,-56.193197,421.765466,-491.754835,647.849462,-49.381158,180.938566,-74.897635,195.827527,-22.486600
8.233000,P3B,3,B,300.000000,55.000000,183.188046,-411.189036,451.247059,-585.807383,865.695374,183.188046,-411.189036,450.149179,-65.986641,448.613365,-704.982928,835.616467,-57.529510,451.247059,-585.807383,739.455339,-52.392962,189.546346,-123.473817,226.215828,-33.080927
8.233000,P3B,3,B,305.000000,55.000000,199.444819,-437.857799,468.051395,-682.973064,957.612658,199.444819,-437.857799,481.142066,-65.510671,471.991100,-792.547104,922.445939,-59.224638,468.051395,-682.973064,827.963957,-55.576591,189.933532,-173.322666,257.129331,-42.381820
8.233000,P3B,3,B,310.000000,55.000000,212.792467,-465.415582,469.079350,-780.893997,1044.855574,212.792467,-465.415582,511.754138,-65.429666,482.156186,-881.273955,1004.548840,-61.316370,469.079350,-780.893997,910.950532,-59.006960,181.222193,-223.076927,287.410505,-50.910444
8.233000,P3B,3,B,315.000000,55.000000,221.269418,-493.137596,451.564073,-876.106191,1124.107208,221.269418,-493.137596,540.504250,-65.834364,475.765124,-968.201567,1078.780204,-63.830933,451.564073,-876.106191,985.632878,-62.732443,162.842912,-270.799690,315.990959,-58.979788
8.233000,P3B,3,B,320.000000,55.000000,223.108721,-519.918685,413.491707,-964.249449,1191.992170,223.108721,-519.918685,565.767567,-66.774748,450.144479,-1049.465352,1141.931512,-66.784179,413.491707,-964.249449,1049.167476,-66.789265,134.621101,-314.189297,341.815381,-66.806256
8.233000,P3B,3,B,325.000000,55.000000,216.945140,-544.342188,354.015200,-1040.564587,1245.582206,216.945140,-544.342188,585.980897,-68.270468,403.729929,-1120.698328,1191.202165,-70.188519,354.015200,-1040.564587,1099.136671,-71.210949,96.923169,-350.882223,364.022575,-74.558406
8.233000,P3B,3,B,330.000000,55.000000,201.818826,-564.941939,273.762420,-1100.595554,1283.022474,201.818826,-564.941939,599.908520,-70.341333,336.286723,-1177.712856,1224.784198,-74.063720,273.762420,-1100.595554,1134.132460,-76.031709,50.871803,-378.764304,382.165328,-82.350387
8.233000,P3B,3,B,335.000000,55.000000,176.992341,-580.566121,174.947875,-1140.904457,1304.090890,176.992341,-580.566121,606.945887,-73.045547,248.859314,-1217.263519,1242.441722,-78.445580,174.947875,-1140.904457,1154.239897,-81.282092,-1.445656,-396.219038,396.221675,-90.209050
8.233000,P3B,3,B,340.000000,55.000000,141.765285,-590.620790,61.232088,-1159.579786,1310.459829,141.765285,-590.620790,607.396340,-76.502772,143.540819,-1237.578696,1245.875193,-83.384099,61.232088,-1159.579786,1161.195354,-86.977280,-56.945570,-402.314764,406.324953,-98.056402
8.233000,P3B,3,B,345.000000,55.000000,95.538762,-594.982754,-62.662697,-1156.394804,1305.491359,95.538762,-594.982754,602.604458,-80.877659,23.246889,-1238.410948,1238.629119,-88.924596,-62.662697,-1156.394804,1158.091342,-93.101709,-111.865324,-396.978268,412.438597,-105.737415
8.233000,P3B,3,B,350.000000,55.000000,38.252040,-593.584068,-191.483035,-1132.608201,1293.550291,38.252040,-593.584068,594.815320,-86.312815,-108.350676,-1220.602260,1225.401871,-95.072747,-191.483035,-1132.608201,1148.680587,-99.595903,-162.447230,-381.147620,414.321868,-113.083972
8.233000,P3B,3,B,355.000000,55.000000,-28.962102,-585.955601,-319.947959,-1090.518393,1278.976087,-28.962102,-585.955601,586.670921,-92.829663,-246.716670,-1185.446130,1210.847489,-101.756649,-319.947959,-1090.518393,1136.484519,-106.351198,-205.758073,-356.779772,411.859430,-119.972432
8.233000,P3B,3,B,360.000000,55.000000,-103.285893,-571.125194,-443.053967,-1032.940006,1264.956061,-103.285893,-571.125194,580.389493,-100.250936,-386.320620,-1134.245381,1198.230447,-108.808691,-443.053967,-1032.940006,1123.949231,-113.215711,-240.252309,-326.552385,405.410449,-126.342796
8.233000,P3B,3,B,0.000000,60.000000,141.507557,658.978544,432.366054,979.232517,1264.956061,141.507557,658.978544,674.000823,77.880484,405.789922,1158.390150,1227.409141,70.694384,432.366054,979.232517,1070.437633,66.176833,205.668016,226.453756,305.909523,47.753895
8.233000,P3B,3,B,5.000000,60.000000,222.671749,633.765918,528.539076,918.547376,1254.720998,222.671749,633.765918,671.745448,70.641228,531.186268,1097.651257,1219.424919,64.176272,528.539076,918.547376,1059.756027,60.083553,216.280861,201.370900,295.512521,42.955437
8.233000,P3B,3,B,10.000000,60.000000,300.557678,601.465495,612.938048,850.963709,1245.764000,300.557678,601.465495,672.380591,63.448292,645.939023,1027.022539,1213.265229,57.832432,612.938048,850.963709,1048.728890,54.235287,220.886278,176.421879,282.693168,38.614363
8.233000,P3B,3,B,15.000000,60.000000,370.065402,562.792899,682.251758,778.138335,1234.767581,370.065402,562.792899,673.560872,56.673014,744.100600,948.181568,1205.294151,51.876385,682.251758,778.138335,1034.875224,48.756545,220.749089,152.272218,268.173431,34.597823
8.233000,P3B,3,B,20.000000,60.000000,427.392718,519.421869,733.465999,701.390622,1217.532254,427.392718,519.421869,672.654155,50.551636,820.851071,863.244790,1191.212848,46.442001,733.465999,701.390622,1014.850322,43.719400,216.426493,128.671339,251.787093,30.732616
8.233000,P3B,3,B,25.000000,60.000000,470.615733,473.542358,764.313064,622.030002,1190.301355,470.615733,473.542358,667.623796,45.177600,873.226526,774.686645,1167.331985,41.577972,764.313064,622.030002,985.441923,39.140141,207.675374,104.996620,232.708726,26.820271
8.233000,P3B,3,B,30.000000,60.000000,499.678747,427.222679,773.775308,541.618673,1150.772385,499.678747,427.222679,657.417727,40.530267,900.467998,685.074290,1131.445711,37.263806,773.775308,541.618673,944.499345,34.990825,193.815536,80.890183,210.018294,22.653537
8.233000,P3B,3,B,35.000000,60.000000,515.932809,381.966588,762.361768,462.065387,1098.537676,515.932809,381.966588,641.938578,36.514091,903.890764,596.820733,1083.149805,33.435973,762.361768,462.065387,891.459414,31.219939,174.251588,56.638404,183.225339,18.006136
8.233000,P3B,3,B,40.000000,60.000000,521.519028,338.648622,732.009064,385.544040,1034.962058,521.519028,338.648622,621.823919,32.997698,886.378214,512.081542,1023.666862,30.016037,732.009064,385.544040,827.333957,27.775462,148.838932,33.160068,152.488090,12.559893
