freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,135.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,66.391693,66.391693,-3.024351,-1.738373,True,0.904612,1.048966
7.738000,45.000000,140.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,56.133452,56.133452,-3.264095,-1.701898,True,0.879985,1.053380
7.738000,45.000000,145.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,44.768937,44.768937,-3.437514,-1.672948,True,0.862590,1.056897
7.738000,45.000000,150.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,32.590986,32.590986,-3.563677,-1.648971,True,0.850151,1.059819
7.738000,45.000000,155.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,19.863070,19.863070,-3.656618,-1.630985,True,0.841103,1.062015
7.738000,45.000000,160.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,6.791674,6.791674,-3.727330,-1.622852,True,0.834283,1.063010
7.738000,45.000000,165.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-6.493917,-6.493917,-3.784085,-1.629552,True,0.828850,1.062191
7.738000,45.000000,170.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-19.941607,-19.941607,-3.831969,-1.654454,True,0.824293,1.059150
7.738000,45.000000,175.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-33.552113,-33.552113,-3.872544,-1.696935,True,0.820451,1.053982
7.738000,45.000000,180.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-47.338562,-47.338562,-3.904265,-1.752064,True,0.817461,1.047314
7.738000,45.000000,185.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-61.285826,-61.285826,-3.923797,-1.812622,True,0.815624,1.040037
7.738000,45.000000,190.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-75.323443,-75.323443,-3.927783,-1.871848,True,0.815250,1.032970
7.738000,45.000000,195.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-89.318927,-89.318927,-3.914265,-1.925096,True,0.816520,1.026657
7.738000,45.000000,200.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-103.090845,-103.090845,-3.883025,-1.969982,True,0.819462,1.021365
7.738000,45.000000,205.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-116.433676,-116.433676,-3.834788,-2.005902,True,0.824026,1.017150
7.738000,45.000000,210.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-129.140751,-129.140751,-3.769912,-2.033958,True,0.830203,1.013870
7.738000,45.000000,215.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-141.013474,-141.013474,-3.687297,-2.057706,True,0.838137,1.011102
7.738000,45.000000,220.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-151.854707,-151.854707,-3.583689,-2.084645,True,0.848195,1.007970
7.738000,45.000000,225.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-161.453342,-161.453342,-3.453059,-2.128508,True,0.861047,1.002893
7.738000,45.000000,230.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-169.570016,-169.570016,-3.285666,-2.212901,True,0.877802,0.993196
7.738000,45.000000,235.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-175.933903,-175.933903,-3.066643,-2.376281,True,0.900218,0.974689
7.738000,45.000000,240.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,179.731418,-180.268582,-2.774448,-2.672315,True,0.931017,0.942029
7.738000,45.000000,245.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,177.602287,-182.397713,-2.380503,-3.143374,True,0.974215,0.892301
7.738000,45.000000,250.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,177.465621,-182.534379,-1.854780,-3.744944,True,1.035002,0.832593
7.738000,45.000000,255.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,178.225150,-181.774850,-1.191242,-4.304857,True,1.117167,0.780616
7.738000,45.000000,260.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,177.763890,-182.236110,-0.479276,-4.663067,True,1.212596,0.749077
7.738000,45.000000,265.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,174.240321,-185.759679,0.000000,-4.814951,True,1.281386,0.736093
7.738000,45.000000,270.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,168.175395,-191.824605,-0.099134,-4.845634,True,1.266845,0.733497
7.738000,45.000000,275.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,162.246805,-197.753195,-0.742372,-4.827789,True,1.176417,0.735006
7.738000,45.000000,280.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,158.649539,-201.350461,-1.552057,-4.798921,True,1.071710,0.737452
7.738000,45.000000,285.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,157.952351,-202.047649,-2.258618,-4.773919,True,0.987982,0.739578
7.738000,45.000000,290.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,159.863553,-200.136447,-2.792924,-4.757297,True,0.929039,0.740995
7.738000,45.000000,295.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,163.939291,-196.060709,-3.176356,-4.749563,True,0.888919,0.741655
7.738000,45.000000,300.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,169.801481,-190.198519,-3.448773,-4.749928,True,0.861473,0.741624
7.738000,45.000000,305.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,177.146734,-182.853266,-3.645031,-4.757329,True,0.842226,0.740992
7.738000,45.000000,310.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-174.281947,-174.281947,-3.791053,-4.770791,True,0.828185,0.739845
7.738000,45.000000,315.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-164.711106,-164.711106,-3.905051,-4.789535,True,0.817387,0.738250
7.738000,45.000000,320.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-154.335992,-154.335992,-3.999469,-4.812997,True,0.808549,0.736258
7.738000,45.000000,325.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-143.312270,-143.312270,-4.082664,-4.840797,True,0.800842,0.733906
7.738000,45.000000,330.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-131.751687,-131.751687,-4.160236,-4.872698,True,0.793722,0.731215
7.738000,45.000000,335.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-119.728319,-119.728319,-4.235985,-4.908570,True,0.786830,0.728202
7.738000,45.000000,340.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-107.293785,-107.293785,-4.312424,-4.948346,True,0.779936,0.724874
7.738000,45.000000,345.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-94.492955,-94.492955,-4.390896,-4.991928,True,0.772921,0.721246
7.738000,45.000000,350.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-81.371407,-81.371407,-4.471505,-5.038995,True,0.765781,0.717349
7.738000,45.000000,355.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-67.973751,-67.973751,-4.553139,-5.088748,True,0.758618,0.713251
7.738000,45.000000,360.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-54.342150,-54.342150,-4.633799,-5.139715,True,0.751606,0.709079
7.738000,45.000000,0.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-50.516275,-50.516275,-3.118240,-2.463127,True,0.708770,0.764295
7.738000,45.000000,5.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-36.512934,-36.512934,-3.137088,-2.476149,True,0.707234,0.763150
7.738000,45.000000,10.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-22.587756,-22.587756,-3.157086,-2.489824,True,0.705607,0.761950
7.738000,45.000000,15.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-8.884668,-8.884668,-3.177445,-2.503242,True,0.703955,0.760773
7.738000,45.000000,20.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,4.430152,4.430152,-3.197270,-2.515221,True,0.702350,0.759725
7.738000,45.000000,25.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,17.191971,17.191971,-3.215783,-2.524887,True,0.700855,0.758880
7.738000,45.000000,30.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,29.266603,29.266603,-3.232431,-2.532281,True,0.699513,0.758234
7.738000,45.000000,35.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,40.567850,40.567850,-3.246899,-2.538555,True,0.698349,0.757687
7.738000,45.000000,40.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,51.056121,51.056121,-3.259056,-2.545752,True,0.697372,0.757059
7.738000,45.000000,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,60.722727,60.722727,-3.268899,-2.556496,True,0.696582,0.756123
7.738000,45.000000,50.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,69.569447,69.569447,-3.276517,-2.573963,True,0.695972,0.754604
7.738000,45.000000,55.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,77.591808,77.591808,-3.282085,-2.602308,True,0.695526,0.752146
