"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
30,8,5,3997.23026414281,5,5491.2448248411,5,-2796.21761031043,5,838.082361746639
30,8,10,3063.51660871823,10,5784.18968446412,10,-2978.04375938135,10,154.134551809916
30,8,15,2130.6391456807,15,5858.84183463707,15,-3042.66735718819,15,-574.780065495743
30,8,20,1231.9257393799,20,5721.77213510646,20,-2999.32294038725,20,-1302.01992173842
30,8,25,395.968130621315,25,5392.75916087202,25,-2862.64542819988,25,-1986.80935055718
30,8,30,-354.882553107458,30,4901.74309653799,30,-2651.40062614407,30,-2596.75822850316
30,8,35,-1005.46505245779,35,4285.25048497572,35,-2387.02171812134,35,-3109.13748918311
30,8,40,-1548.13896238242,40,3582.71587441808,40,-2092.0087958959,40,-3510.96401118461
30,8,45,-1982.4950292607,45,2833.08043416704,45,-1788.29744341603,45,-3798.09249273475
30,8,50,-2314.517274603,50,2071.97077413797,50,-1495.74671655921,50,-3973.59828544223
30,8,55,-2555.33757847623,55,1329.66907909866,55,-1230.90724792343,55,-4045.76043553816
30,8,60,-2719.7611301939,60,629.988985540591,60,-1006.19412566094,60,-4025.93240928291
30,8,65,-2824.73687757206,65,-9.92506666919357,65,-829.517194469022,65,-3926.54259988009
30,8,70,-2887.90818159878,70,-578.953229066833,70,-704.339624878116,70,-3759.41825888287
30,8,75,-2926.32686825383,75,-1070.68170119758,75,-630.070443563523,75,-3534.58278854374
30,8,80,-2955.37081253113,80,-1481.66361009026,80,-602.662587588105,80,-3259.63135393165
30,8,85,-2987.8809273797,85,-1809.56883342997,85,-615.284774194585,85,-2939.73197222494
30,8,90,-3033.52233683493,90,-2051.54610469477,90,-658.955014851635,90,-2578.22356556945
