fov_sample_count,fov_gain_total_min_dbi,fov_gain_total_min_theta_deg,fov_gain_total_min_phi_deg,fov_realized_gain_total_min_dbi,fov_realized_gain_total_min_theta_deg,fov_realized_gain_total_min_phi_deg,fov_gain_total_max_dbi,fov_gain_total_max_theta_deg,fov_gain_total_max_phi_deg,fov_realized_gain_total_max_dbi,fov_realized_gain_total_max_theta_deg,fov_realized_gain_total_max_phi_deg,candidate_index,candidate,case,active_pol,source,freq_ghz
190,-36.255436,85.000000,90.000000,-36.784215,85.000000,90.000000,-11.485830,45.000000,35.000000,-12.014608,45.000000,35.000000,39,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p6_h3p8_g0p15_w0p35,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.738000
190,-25.917946,90.000000,60.000000,-26.074049,90.000000,60.000000,-14.335879,45.000000,40.000000,-14.491982,45.000000,40.000000,39,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p6_h3p8_g0p15_w0p35,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.985500
190,-24.821590,90.000000,15.000000,-24.840884,90.000000,15.000000,-15.178722,45.000000,40.000000,-15.198016,45.000000,40.000000,39,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p6_h3p8_g0p15_w0p35,B_ON_absorptive_50ohm_c0p08pf,B,P3B,8.233000
190,-17.515541,85.000000,85.000000,-17.764055,85.000000,85.000000,-11.086331,45.000000,35.000000,-11.334844,45.000000,35.000000,39,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p6_h3p8_g0p15_w0p35,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.738000
190,-23.737912,80.000000,75.000000,-23.903530,80.000000,75.000000,-15.860415,45.000000,35.000000,-16.026033,45.000000,35.000000,39,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p6_h3p8_g0p15_w0p35,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.985500
190,-30.524920,90.000000,40.000000,-30.715857,90.000000,40.000000,-17.991867,45.000000,30.000000,-18.182804,45.000000,30.000000,39,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p6_h3p8_g0p15_w0p35,B_ON_absorptive_50ohm_c0p08pf,B,P4B,8.233000
190,-20.388307,90.000000,0.000000,-20.466939,90.000000,0.000000,-12.776123,45.000000,0.000000,-12.854755,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.738000
190,-21.128730,90.000000,20.000000,-21.158913,90.000000,20.000000,-13.888510,45.000000,0.000000,-13.918693,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.985500
190,-22.918903,90.000000,25.000000,-22.929488,90.000000,25.000000,-14.788901,45.000000,0.000000,-14.799486,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P1A,8.233000
190,-20.143874,85.000000,45.000000,-20.174632,85.000000,45.000000,-11.963248,45.000000,5.000000,-11.994006,45.000000,5.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.738000
190,-22.034978,65.000000,35.000000,-22.043683,65.000000,35.000000,-16.387084,45.000000,0.000000,-16.395788,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.985500
190,-21.196515,85.000000,90.000000,-21.198126,85.000000,90.000000,-15.753086,45.000000,0.000000,-15.754697,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P2A,8.233000
190,-15.351325,90.000000,15.000000,-15.527580,90.000000,15.000000,-8.477807,45.000000,0.000000,-8.654062,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.738000
190,-22.479410,80.000000,20.000000,-22.532456,80.000000,20.000000,-13.117829,45.000000,0.000000,-13.170875,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.985500
190,-26.223253,90.000000,60.000000,-26.271002,90.000000,60.000000,-16.532470,45.000000,55.000000,-16.580219,45.000000,55.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P3A,8.233000
190,-27.396455,85.000000,15.000000,-27.508504,85.000000,15.000000,-9.783425,45.000000,90.000000,-9.895474,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.738000
190,-28.770766,80.000000,70.000000,-28.805259,80.000000,70.000000,-13.945258,45.000000,90.000000,-13.979751,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.985500
190,-25.041357,90.000000,75.000000,-25.119447,90.000000,75.000000,-15.035574,45.000000,30.000000,-15.113664,45.000000,30.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P4A,8.233000
190,-24.750182,85.000000,40.000000,-24.772814,85.000000,40.000000,-13.192209,45.000000,80.000000,-13.214841,45.000000,80.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.738000
190,-23.889690,85.000000,0.000000,-23.896000,85.000000,0.000000,-16.104191,45.000000,90.000000,-16.110501,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.985500
190,-23.384203,85.000000,0.000000,-23.386190,85.000000,0.000000,-15.706111,45.000000,90.000000,-15.708097,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P1B,8.233000
190,-19.119704,90.000000,90.000000,-19.147400,90.000000,90.000000,-12.687032,45.000000,90.000000,-12.714728,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.738000
190,-20.782838,90.000000,60.000000,-20.794808,90.000000,60.000000,-13.898015,45.000000,90.000000,-13.909985,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.985500
190,-22.571461,90.000000,60.000000,-22.577748,90.000000,60.000000,-14.502121,45.000000,90.000000,-14.508408,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P2B,8.233000
190,-30.269252,80.000000,65.000000,-30.642807,80.000000,65.000000,-10.247598,45.000000,0.000000,-10.621153,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.738000
190,-26.957318,75.000000,25.000000,-27.049205,75.000000,25.000000,-11.049484,45.000000,0.000000,-11.141371,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.985500
190,-25.517136,85.000000,20.000000,-25.519192,85.000000,20.000000,-15.139219,45.000000,0.000000,-15.141275,45.000000,0.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P3B,8.233000
190,-18.863463,90.000000,70.000000,-19.219977,90.000000,70.000000,-10.459141,45.000000,5.000000,-10.815655,45.000000,5.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.738000
190,-32.052819,65.000000,60.000000,-32.334470,65.000000,60.000000,-13.289776,45.000000,90.000000,-13.571427,45.000000,90.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.985500
190,-25.546807,90.000000,20.000000,-25.875487,90.000000,20.000000,-18.107811,45.000000,35.000000,-18.436491,45.000000,35.000000,40,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_boardifa4p5_h5p5_g0p20_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P4B,8.233000
190,-12.146934,90.000000,0.000000,-12.161378,90.000000,0.000000,-6.853230,45.000000,25.000000,-6.867674,45.000000,25.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.738000
190,-14.041323,90.000000,0.000000,-14.044162,90.000000,0.000000,-8.400090,45.000000,25.000000,-8.402929,45.000000,25.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.985500
190,-15.374882,90.000000,0.000000,-15.375157,90.000000,0.000000,-9.801182,45.000000,20.000000,-9.801458,45.000000,20.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P1A,8.233000
190,-12.535185,90.000000,0.000000,-12.542108,90.000000,0.000000,-9.789118,45.000000,70.000000,-9.796042,45.000000,70.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.738000
190,-16.137969,90.000000,0.000000,-16.149482,90.000000,0.000000,-10.869470,45.000000,85.000000,-10.880984,45.000000,85.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.985500
190,-18.315151,90.000000,0.000000,-18.343709,90.000000,0.000000,-11.934055,45.000000,90.000000,-11.962613,45.000000,90.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P2A,8.233000
190,-17.022336,90.000000,45.000000,-17.116981,90.000000,45.000000,-8.817484,45.000000,90.000000,-8.912128,45.000000,90.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.738000
190,-20.297286,90.000000,45.000000,-20.395983,90.000000,45.000000,-11.580501,45.000000,90.000000,-11.679198,45.000000,90.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.985500
190,-21.494295,90.000000,40.000000,-21.623953,90.000000,40.000000,-13.472822,45.000000,90.000000,-13.602480,45.000000,90.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P3A,8.233000
190,-15.027844,90.000000,50.000000,-15.370170,90.000000,50.000000,-7.760486,45.000000,0.000000,-8.102812,45.000000,0.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.738000
190,-19.433693,90.000000,50.000000,-19.491795,90.000000,50.000000,-10.392699,45.000000,0.000000,-10.450801,45.000000,0.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.985500
190,-23.259664,90.000000,50.000000,-23.263097,90.000000,50.000000,-12.107775,45.000000,0.000000,-12.111208,45.000000,0.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,A_ON_absorptive_50ohm_c0p08pf,A,P4A,8.233000
190,-12.046974,90.000000,90.000000,-12.099327,90.000000,90.000000,-8.584322,45.000000,55.000000,-8.636675,45.000000,55.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.738000
190,-15.702559,90.000000,90.000000,-15.708779,90.000000,90.000000,-10.608966,45.000000,25.000000,-10.615186,45.000000,25.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.985500
190,-17.980939,90.000000,90.000000,-17.981837,90.000000,90.000000,-12.056153,45.000000,10.000000,-12.057050,45.000000,10.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P1B,8.233000
190,-13.079139,90.000000,0.000000,-13.108375,90.000000,0.000000,-9.745203,45.000000,70.000000,-9.774440,45.000000,70.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.738000
190,-15.158717,90.000000,0.000000,-15.165446,90.000000,0.000000,-10.743718,45.000000,70.000000,-10.750447,45.000000,70.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.985500
190,-16.679971,90.000000,60.000000,-16.681137,90.000000,60.000000,-11.768888,45.000000,75.000000,-11.770054,45.000000,75.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P2B,8.233000
190,-12.844041,90.000000,40.000000,-13.314463,90.000000,40.000000,-7.667964,45.000000,90.000000,-8.138385,45.000000,90.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.738000
190,-18.081238,90.000000,45.000000,-18.188226,90.000000,45.000000,-10.688706,45.000000,90.000000,-10.795694,45.000000,90.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.985500
190,-22.094048,90.000000,45.000000,-22.113346,90.000000,45.000000,-12.533617,45.000000,90.000000,-12.552914,45.000000,90.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P3B,8.233000
190,-19.527164,90.000000,45.000000,-19.737450,90.000000,45.000000,-11.634984,45.000000,0.000000,-11.845269,45.000000,0.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.738000
190,-22.512282,90.000000,50.000000,-22.741953,90.000000,50.000000,-13.395275,45.000000,0.000000,-13.624945,45.000000,0.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.985500
190,-22.237926,90.000000,50.000000,-22.512289,90.000000,50.000000,-14.482972,45.000000,0.000000,-14.757335,45.000000,0.000000,41,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_foldededge_r1p8_t4p0_h5p2_w0p30,B_ON_absorptive_50ohm_c0p08pf,B,P4B,8.233000
190,-13.904519,90.000000,90.000000,-13.914434,90.000000,90.000000,-9.079580,45.000000,10.000000,-9.089495,45.000000,10.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.738000
190,-15.552746,90.000000,90.000000,-15.554758,90.000000,90.000000,-10.352572,45.000000,15.000000,-10.354583,45.000000,15.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.985500
190,-16.907310,90.000000,30.000000,-16.915538,90.000000,30.000000,-11.452384,45.000000,15.000000,-11.460612,45.000000,15.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P1A,8.233000
190,-15.425193,90.000000,0.000000,-15.431730,90.000000,0.000000,-10.162608,45.000000,75.000000,-10.169145,45.000000,75.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.738000
190,-17.836627,90.000000,0.000000,-17.836931,90.000000,0.000000,-11.554442,45.000000,85.000000,-11.554747,45.000000,85.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.985500
190,-19.488783,90.000000,0.000000,-19.497267,90.000000,0.000000,-12.634018,45.000000,90.000000,-12.642503,45.000000,90.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P2A,8.233000
190,-23.573366,90.000000,40.000000,-23.687828,90.000000,40.000000,-12.657683,45.000000,90.000000,-12.772145,45.000000,90.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.738000
190,-22.713118,90.000000,40.000000,-22.879386,90.000000,40.000000,-13.847252,45.000000,90.000000,-14.013520,45.000000,90.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.985500
190,-21.507734,90.000000,35.000000,-21.757308,90.000000,35.000000,-14.374976,45.000000,90.000000,-14.624551,45.000000,90.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P3A,8.233000
190,-22.368621,90.000000,40.000000,-22.516365,90.000000,40.000000,-10.476432,45.000000,0.000000,-10.624176,45.000000,0.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.738000
190,-26.655991,90.000000,45.000000,-26.679483,90.000000,45.000000,-12.052400,45.000000,0.000000,-12.075893,45.000000,0.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.985500
190,-28.085910,90.000000,50.000000,-28.121010,90.000000,50.000000,-12.985524,45.000000,0.000000,-13.020624,45.000000,0.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,A_ON_absorptive_50ohm_c0p08pf,A,P4A,8.233000
190,-15.010928,90.000000,90.000000,-15.018235,90.000000,90.000000,-9.860714,45.000000,15.000000,-9.868022,45.000000,15.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.738000
190,-17.298562,90.000000,90.000000,-17.300860,90.000000,90.000000,-11.022731,45.000000,10.000000,-11.025028,45.000000,10.000000,42,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_highfolded_r1p8_t4p0_h7p2_lim10,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.985500
