case,active_pol,freq_ghz,theta_deg,phi_deg,linear_pol_deg,baseline,left_source,right_source,left_mag,right_mag,pdoa_deg,left_mag_rel_db,right_mag_rel_db,valid,phase_error_vs_pol0_deg,reference_phase_slope_deg_per_az_deg,azimuth_error_equiv_deg,pdoa_unwrapped_deg
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,170.000000,45.000000,E1-E2,P1B,P2B,1897.212768,1752.462765,-18.318988,-5.070352,-5.759697,True,-8.872608,2.837121,-3.127328,-18.318988
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,175.000000,45.000000,E1-E2,P1B,P2B,1896.857008,1694.447174,-5.483876,-5.071981,-6.052113,True,-10.808508,2.994228,-3.609782,-5.483876
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,180.000000,45.000000,E1-E2,P1B,P2B,1916.606447,1630.583838,7.724552,-4.982014,-6.385811,True,-12.771346,2.994550,-4.264864,7.724552
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,185.000000,45.000000,E1-E2,P1B,P2B,1947.317616,1566.524836,20.706372,-4.843937,-6.733928,True,-14.563756,2.856528,-5.098412,20.706372
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,190.000000,45.000000,E1-E2,P1B,P2B,1975.654902,1504.308266,32.942200,-4.718451,-7.085936,True,-16.118977,2.628231,-6.133015,32.942200
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,195.000000,45.000000,E1-E2,P1B,P2B,1989.003404,1442.652957,44.048509,-4.659963,-7.449436,True,-17.503925,2.355010,-7.432632,44.048509
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,200.000000,45.000000,E1-E2,P1B,P2B,1978.656281,1378.337677,53.768033,-4.705266,-7.845561,True,-18.843248,2.062110,-9.137846,53.768033
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,205.000000,45.000000,E1-E2,P1B,P2B,1940.604016,1308.005423,61.943879,-4.873935,-8.300482,True,-20.229661,1.755405,-11.524212,61.943879
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,210.000000,45.000000,E1-E2,P1B,P2B,1874.798568,1229.665230,68.496931,-5.173581,-8.836935,True,-21.668401,1.429495,-15.158078,68.496931
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,215.000000,45.000000,E1-E2,P1B,P2B,1784.041130,1143.434134,73.407840,-5.604576,-9.468450,True,-23.060653,1.074908,-21.453614,73.407840
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,220.000000,45.000000,E1-E2,P1B,P2B,1673.173238,1051.437293,76.699882,-6.161855,-10.197006,True,-24.214527,0.683912,-35.405927,76.699882
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,225.000000,45.000000,E1-E2,P1B,P2B,1548.674768,957.084794,78.418368,-6.833469,-11.013665,True,-24.889241,0.259795,nan,78.418368
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,230.000000,45.000000,E1-E2,P1B,P2B,1418.436280,864.101386,78.605467,-7.596477,-11.901379,True,-24.906889,-0.167726,nan,78.605467
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,235.000000,45.000000,E1-E2,P1B,P2B,1291.426800,775.672717,77.278603,-8.411277,-12.839103,True,-24.351750,-0.533414,45.652661,77.278603
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,240.000000,45.000000,E1-E2,P1B,P2B,1177.081166,693.915860,74.434143,-9.216545,-13.806537,True,-23.744078,-0.760750,31.211412,74.434143
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,245.000000,45.000000,E1-E2,P1B,P2B,1084.322630,619.697869,70.102775,-9.929503,-14.789073,True,-23.920079,-0.817011,29.277559,70.102775
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,250.000000,45.000000,E1-E2,P1B,P2B,1020.216771,552.734706,64.452201,-10.458824,-15.782339,True,-25.555913,-0.740565,34.508676,64.452201
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,255.000000,45.000000,E1-E2,P1B,P2B,988.524942,491.908069,57.861474,-10.732921,-16.794994,True,-28.755732,-0.606016,47.450444,57.861474
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,260.000000,45.000000,E1-E2,P1B,P2B,988.890434,435.741105,50.866936,-10.729710,-17.848103,True,-33.081017,-0.474017,nan,50.866936
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,265.000000,45.000000,E1-E2,P1B,P2B,1017.354752,382.924437,44.007256,-10.483225,-18.970412,True,-37.869775,-0.374054,nan,44.007256
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,270.000000,45.000000,E1-E2,P1B,P2B,1067.925241,332.749045,37.741162,-10.061856,-20.190337,True,-42.466252,-0.313918,nan,37.741162
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,275.000000,45.000000,E1-E2,P1B,P2B,1134.122934,285.369257,32.554456,-9.539471,-21.524530,True,-46.183394,-0.292791,nan,32.554456
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,280.000000,45.000000,E1-E2,P1B,P2B,1209.824800,242.001641,29.220448,-8.978224,-22.956307,True,-48.059053,-0.308432,nan,29.220448
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,285.000000,45.000000,E1-E2,P1B,P2B,1289.513017,205.427719,29.070070,-8.424159,-24.379492,True,-46.583459,-0.358864,nan,29.070070
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,290.000000,45.000000,E1-E2,P1B,P2B,1368.344101,181.237465,33.743013,-7.908767,-25.467714,True,-39.947851,-0.441067,nan,33.743013
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,295.000000,45.000000,E1-E2,P1B,P2B,1442.298810,178.565617,43.046316,-7.451568,-25.596716,True,-28.196545,-0.549026,51.357390,43.046316
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,300.000000,45.000000,E1-E2,P1B,P2B,1508.426036,205.387315,52.490896,-7.062193,-24.381201,True,-15.709707,-0.673036,23.341558,52.490896
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,305.000000,45.000000,E1-E2,P1B,P2B,1565.033129,261.495262,57.612173,-6.742203,-22.283397,True,-6.900329,-0.801228,8.612197,57.612173
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,310.000000,45.000000,E1-E2,P1B,P2B,1611.646494,340.915529,58.216514,-6.487277,-19.979738,True,-1.971814,-0.922816,2.136735,58.216514
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,315.000000,45.000000,E1-E2,P1B,P2B,1648.663339,436.509682,55.926188,-6.290034,-17.832796,True,0.641847,-1.031396,-0.622309,55.926188
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,320.000000,45.000000,E1-E2,P1B,P2B,1676.786068,540.429164,52.099186,-6.143120,-15.977898,True,2.224817,-1.126645,-1.974728,52.099186
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,325.000000,45.000000,E1-E2,P1B,P2B,1696.474847,643.723663,47.547975,-6.041725,-14.458684,True,3.530085,-1.213902,-2.908049,47.547975
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,330.000000,45.000000,E1-E2,P1B,P2B,1707.666500,736.836044,42.695415,-5.984612,-13.285256,True,4.960063,-1.302082,-3.809333,42.695415
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,335.000000,45.000000,E1-E2,P1B,P2B,1709.864845,810.864945,37.706578,-5.973438,-12.453703,True,6.709506,-1.400553,-4.790613,37.706578
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,340.000000,45.000000,E1-E2,P1B,P2B,1702.507922,859.091953,32.558858,-6.010890,-11.951880,True,8.829034,-1.515390,-5.826247,32.558858
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,345.000000,45.000000,E1-E2,P1B,P2B,1685.407816,878.280145,27.079995,-6.098573,-11.760012,True,11.236820,-1.645767,-6.827710,27.079995
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,350.000000,45.000000,E1-E2,P1B,P2B,1659.086533,869.387397,20.980566,-6.235292,-11.848406,True,13.708414,-1.781852,-7.693352,20.980566
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,355.000000,45.000000,E1-E2,P1B,P2B,1624.900319,837.538519,13.900859,-6.416139,-12.172577,True,15.876203,-1.905588,-8.331391,13.900859
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,360.000000,45.000000,E1-E2,P1B,P2B,1584.863376,791.277552,5.492693,-6.632837,-12.666096,True,17.276424,-1.961678,-8.806965,5.492693
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,0.000000,90.000000,E1-E2,P1B,P2B,2122.935844,2312.404692,14.115908,-4.093936,-3.351396,True,25.899639,-2.028271,-12.769317,14.115908
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,5.000000,90.000000,E1-E2,P1B,P2B,2168.674341,2359.517710,4.723325,-3.908786,-3.176208,True,26.648413,-2.031136,-13.119958,4.723325
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,10.000000,90.000000,E1-E2,P1B,P2B,2191.190367,2371.254538,-4.756517,-3.819071,-3.133110,True,27.338570,-2.005805,-13.629726,-4.756517
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,15.000000,90.000000,E1-E2,P1B,P2B,2188.256178,2353.355931,-14.272327,-3.830710,-3.198921,True,27.710808,-1.925464,-14.391756,-14.272327
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,20.000000,90.000000,E1-E2,P1B,P2B,2158.095471,2313.093177,-23.685885,-3.951260,-3.348811,True,27.663842,-1.809315,-15.289681,-23.685885
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,25.000000,90.000000,E1-E2,P1B,P2B,2099.643258,2256.564304,-32.790390,-4.189763,-3.563719,True,27.285891,-1.681668,-16.225489,-32.790390
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,30.000000,90.000000,E1-E2,P1B,P2B,2013.013209,2187.017680,-41.351184,-4.555741,-3.835627,True,26.815226,-1.562567,-17.161010,-41.351184
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,35.000000,90.000000,E1-E2,P1B,P2B,1899.986165,2104.845494,-49.153377,-5.057664,-4.168269,True,26.548574,-1.460996,-18.171559,-49.153377
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,40.000000,90.000000,E1-E2,P1B,P2B,1764.258982,2008.949094,-56.032992,-5.701426,-4.573295,True,26.743378,-1.373275,-19.474163,-56.032992
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,45.000000,90.000000,E1-E2,P1B,P2B,1611.282058,1898.488658,-61.877160,-6.489242,-5.064513,True,27.557539,-1.286680,-21.417558,-61.877160
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,50.000000,90.000000,E1-E2,P1B,P2B,1447.701964,1774.063056,-66.596168,-7.419090,-5.653292,True,29.046999,-1.186225,-24.486913,-66.596168
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,55.000000,90.000000,E1-E2,P1B,P2B,1280.597132,1637.936681,-70.080535,-8.484423,-6.346731,True,31.216418,-1.061368,-29.411483,-70.080535
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,60.000000,90.000000,E1-E2,P1B,P2B,1116.769451,1493.511207,-72.155520,-9.673403,-7.148503,True,34.101331,-0.909659,-37.488052,-72.155520
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,65.000000,90.000000,E1-E2,P1B,P2B,962.323147,1344.501325,-72.540416,-10.966255,-8.061449,True,37.853123,-0.736178,-51.418431,-72.540416
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,70.000000,90.000000,E1-E2,P1B,P2B,822.663075,1194.218843,-70.820138,-12.328233,-9.090995,True,42.798493,-0.550009,-77.814204,-70.820138
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,75.000000,90.000000,E1-E2,P1B,P2B,702.908614,1045.167229,-66.453544,-13.694696,-10.248958,True,49.440083,-0.360255,nan,-66.453544
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,80.000000,90.000000,E1-E2,P1B,P2B,608.498123,898.957154,-58.890769,-14.947488,-11.557893,True,58.330413,-0.173497,nan,-58.890769
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,85.000000,90.000000,E1-E2,P1B,P2B,545.308558,756.449057,-47.920604,-15.899827,-13.057080,True,69.707988,0.007030,nan,-47.920604
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,90.000000,90.000000,E1-E2,P1B,P2B,518.169649,618.008080,-34.190760,-16.343234,-14.812790,True,82.960122,0.181190,nan,-34.190760
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,95.000000,90.000000,E1-E2,P1B,P2B,527.860676,483.776163,-19.245797,-16.182287,-16.939784,True,96.570895,0.351192,nan,-19.245797
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,100.000000,90.000000,E1-E2,P1B,P2B,569.814826,353.886375,-4.549327,-15.517998,-19.655396,True,109.089637,0.520295,209.669001,-4.549327
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,105.000000,90.000000,E1-E2,P1B,P2B,636.620647,228.561883,9.570198,-14.555059,-23.452597,True,120.183944,0.690780,173.982914,9.570198
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,110.000000,90.000000,E1-E2,P1B,P2B,721.180395,108.157239,25.072175,-13.471795,-29.951561,True,131.803338,0.861415,153.008005,25.072175
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,115.000000,90.000000,E1-E2,P1B,P2B,817.721622,15.510290,154.586637,-12.380564,-46.820275,False,nan,nan,nan,154.586637
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,120.000000,90.000000,E1-E2,P1B,P2B,921.220774,122.135570,-145.525811,-11.345399,-28.895830,True,-49.049452,1.171164,-41.880956,-145.525811
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,125.000000,90.000000,E1-E2,P1B,P2B,1026.527093,232.139956,-132.113976,-10.405265,-23.317675,True,-41.826012,1.285783,-32.529594,-132.113976
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,130.000000,90.000000,E1-E2,P1B,P2B,1127.849363,341.909203,-120.849343,-9.587651,-19.954457,True,-37.230818,1.363353,-27.308276,-120.849343
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,135.000000,90.000000,E1-E2,P1B,P2B,1218.841986,452.629098,-110.500319,-8.913725,-17.517824,True,-33.845885,1.412064,-23.969084,-110.500319
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,140.000000,90.000000,E1-E2,P1B,P2B,1293.342911,564.172648,-100.856620,-8.398399,-15.604433,True,-31.358736,1.456923,-21.523951,-100.856620
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,145.000000,90.000000,E1-E2,P1B,P2B,1346.659903,674.468957,-91.782227,-8.047515,-14.053434,True,-29.697021,1.534569,-19.352023,-91.782227
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,150.000000,90.000000,E1-E2,P1B,P2B,1377.088494,779.658764,-83.055599,-7.853436,-12.794582,True,-28.903409,1.680848,-17.195729,-83.055599
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,155.000000,90.000000,E1-E2,P1B,P2B,1387.104218,874.835564,-74.368191,-7.790491,-11.794145,True,-29.091466,1.914588,-15.194635,-74.368191
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,160.000000,90.000000,E1-E2,P1B,P2B,1383.519066,954.998420,-65.395326,-7.812970,-11.032620,True,-30.389017,2.223015,-13.670181,-65.395326
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,165.000000,90.000000,E1-E2,P1B,P2B,1376.015077,1015.933992,-55.902554,-7.860209,-10.495363,True,-32.855978,2.555993,-12.854487,-55.902554
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,170.000000,90.000000,E1-E2,P1B,P2B,1374.085282,1054.969700,-45.836749,-7.872399,-10.167873,True,-36.390369,2.837121,-12.826514,-45.836749
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,175.000000,90.000000,E1-E2,P1B,P2B,1383.508599,1071.635153,-35.334761,-7.813036,-10.031734,True,-40.659393,2.994228,-13.579259,-35.334761
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,180.000000,90.000000,E1-E2,P1B,P2B,1404.274509,1068.128069,-24.631748,-7.683633,-10.060207,True,-45.127646,2.994550,-15.069928,-24.631748
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,185.000000,90.000000,E1-E2,P1B,P2B,1431.153328,1049.254170,-13.954506,-7.518950,-10.215059,True,-49.224634,2.856528,-17.232330,-13.954506
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,190.000000,90.000000,E1-E2,P1B,P2B,1456.210826,1021.489245,-3.503460,-7.368188,-10.447997,True,-52.564637,2.628231,-20.000009,-3.503460
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,195.000000,90.000000,E1-E2,P1B,P2B,1471.519414,991.189800,6.482436,-7.277353,-10.709537,True,-55.069999,2.355010,-23.384185,6.482436
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,200.000000,90.000000,E1-E2,P1B,P2B,1470.906750,962.635324,15.677273,-7.280970,-10.963437,True,-56.934009,2.062110,-27.609583,15.677273
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,205.000000,90.000000,E1-E2,P1B,P2B,1450.621070,936.984806,23.708969,-7.401594,-11.198022,True,-58.464570,1.755405,-33.305458,23.708969
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,210.000000,90.000000,E1-E2,P1B,P2B,1409.294533,912.778406,30.262451,-7.652638,-11.425366,True,-59.902882,1.429495,-41.904916,30.262451
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,215.000000,90.000000,E1-E2,P1B,P2B,1347.580495,887.534034,35.161726,-8.041579,-11.668973,True,-61.306767,1.074908,-57.034451,35.161726
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,220.000000,90.000000,E1-E2,P1B,P2B,1267.672894,859.350209,38.383780,-8.572529,-11.949269,True,-62.530629,0.683912,-91.430855,38.383780
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,225.000000,90.000000,E1-E2,P1B,P2B,1172.784332,827.764934,40.020646,-9.248310,-12.274533,True,-63.286963,0.259795,nan,40.020646
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,230.000000,90.000000,E1-E2,P1B,P2B,1066.611322,793.842029,40.228531,-10.072549,-12.637991,True,-63.283825,-0.167726,nan,40.228531
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,235.000000,90.000000,E1-E2,P1B,P2B,952.827320,759.852087,39.192925,-11.052389,-13.018092,True,-62.437428,-0.533414,117.052562,39.192925
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,240.000000,90.000000,E1-E2,P1B,P2B,834.671604,728.871411,37.127379,-12.202360,-13.379655,True,-61.050841,-0.760750,80.250872,37.127379
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,245.000000,90.000000,E1-E2,P1B,P2B,714.709393,704.393921,34.318821,-13.550083,-13.676361,True,-59.704033,-0.817011,73.076194,34.318821
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,250.000000,90.000000,E1-E2,P1B,P2B,594.822019,689.884835,31.229056,-15.144932,-13.857141,True,-58.779057,-0.740565,79.370573,31.229056
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,255.000000,90.000000,E1-E2,P1B,P2B,476.486519,688.207514,28.673269,-17.071661,-13.878285,True,-57.943937,-0.606016,95.614522,28.673269
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,260.000000,90.000000,E1-E2,P1B,P2B,361.550355,701.005491,28.199417,-19.469297,-13.718245,True,-55.748535,-0.474017,nan,28.199417
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,265.000000,90.000000,E1-E2,P1B,P2B,254.527806,728.280114,33.242983,-22.517969,-13.386704,True,-48.634048,-0.374054,nan,33.242983
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,270.000000,90.000000,E1-E2,P1B,P2B,171.398992,768.375559,52.410825,-25.952508,-12.921202,True,-27.796589,-0.313918,nan,52.410825
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,275.000000,90.000000,E1-E2,P1B,P2B,158.365733,818.354514,90.908480,-26.639449,-12.373844,True,12.170630,-0.292791,nan,90.908480
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,280.000000,90.000000,E1-E2,P1B,P2B,230.144547,874.564230,117.138342,-23.392659,-11.796839,True,39.858840,-0.308432,nan,117.138342
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,285.000000,90.000000,E1-E2,P1B,P2B,338.459082,933.219760,126.152272,-20.042550,-11.232995,True,50.498743,-0.358864,nan,126.152272
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,290.000000,90.000000,E1-E2,P1B,P2B,460.061897,990.963927,127.921078,-17.376348,-10.711516,True,54.230214,-0.441067,nan,127.921078
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,295.000000,90.000000,E1-E2,P1B,P2B,588.323449,1045.441892,126.352810,-15.240350,-10.246675,True,55.109949,-0.549026,-100.377656,126.352810
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,300.000000,90.000000,E1-E2,P1B,P2B,720.730818,1095.908341,122.725883,-13.477211,-9.837189,True,54.525280,-0.673036,-81.013922,122.725883
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,305.000000,90.000000,E1-E2,P1B,P2B,855.747074,1143.793175,117.453961,-11.985765,-9.465723,True,52.941459,-0.801228,-66.075437,117.453961
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,310.000000,90.000000,E1-E2,P1B,P2B,992.004597,1193.017254,110.678609,-10.702400,-9.099739,True,50.490281,-0.922816,-54.713264,110.678609
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,315.000000,90.000000,E1-E2,P1B,P2B,1128.143458,1249.723010,102.523325,-9.585387,-8.696398,True,47.238984,-1.031396,-45.801016,102.523325
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,320.000000,90.000000,E1-E2,P1B,P2B,1262.868983,1321.096028,93.220566,-8.605507,-8.213985,True,43.346198,-1.126645,-38.473692,93.220566
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,325.000000,90.000000,E1-E2,P1B,P2B,1395.032849,1413.285593,83.138622,-7.740985,-7.628075,True,39.120732,-1.213902,-32.227266,83.138622
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,330.000000,90.000000,E1-E2,P1B,P2B,1523.602738,1529.042825,72.710013,-6.975238,-6.944280,True,34.974661,-1.302082,-26.860571,72.710013
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,335.000000,90.000000,E1-E2,P1B,P2B,1647.465137,1666.076943,62.310787,-6.296349,-6.198772,True,31.313715,-1.400553,-22.358111,62.310787
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,340.000000,90.000000,E1-E2,P1B,P2B,1765.124214,1816.820558,52.171255,-5.697168,-5.446433,True,28.441431,-1.515390,-18.768394,52.171255
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,345.000000,90.000000,E1-E2,P1B,P2B,1874.457113,1969.622674,42.360274,-5.175163,-4.745013,True,26.517099,-1.645767,-16.112303,42.360274
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,350.000000,90.000000,E1-E2,P1B,P2B,1972.684985,2110.977926,32.825567,-4.731518,-4.142999,True,25.553414,-1.781852,-14.340931,32.825567
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,355.000000,90.000000,E1-E2,P1B,P2B,2056.600683,2228.273108,23.452283,-4.369674,-3.673305,True,25.427626,-1.905588,-13.343714,23.452283
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,360.000000,90.000000,E1-E2,P1B,P2B,2122.935844,2312.404692,14.115908,-4.093936,-3.351396,True,25.899639,-1.961678,-13.202802,14.115908
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,0.000000,135.000000,E1-E2,P1B,P2B,3132.558052,3341.110769,-2.037147,-0.714691,-0.154856,True,9.746584,-2.028271,-4.805365,-2.037147
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,5.000000,135.000000,E1-E2,P1B,P2B,3142.296455,3386.754359,-11.356778,-0.687730,-0.036999,True,10.568310,-2.031136,-5.203153,-11.356778
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,10.000000,135.000000,E1-E2,P1B,P2B,3123.474625,3401.211672,-20.736022,-0.739914,0.000000,True,11.359065,-2.005805,-5.663096,-20.736022
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,15.000000,135.000000,E1-E2,P1B,P2B,3077.134353,3385.280618,-30.035570,-0.869744,-0.040780,True,11.947565,-1.925464,-6.205032,-30.035570
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,20.000000,135.000000,E1-E2,P1B,P2B,3004.982760,3340.116961,-39.112915,-1.075834,-0.157440,True,12.236812,-1.809315,-6.763231,-39.112915
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,25.000000,135.000000,E1-E2,P1B,P2B,2908.497507,3266.757999,-47.848613,-1.359299,-0.350334,True,12.227668,-1.681668,-7.271153,-47.848613
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,30.000000,135.000000,E1-E2,P1B,P2B,2788.899850,3166.482711,-56.162793,-1.724015,-0.621131,True,12.003617,-1.562567,-7.681986,-56.162793
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,35.000000,135.000000,E1-E2,P1B,P2B,2647.845870,3041.589463,-64.012644,-2.174819,-0.970661,True,11.689307,-1.460996,-8.000917,-64.012644
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,40.000000,135.000000,E1-E2,P1B,P2B,2488.290521,2895.933446,-71.373534,-2.714652,-1.396902,True,11.402836,-1.373275,-8.303390,-71.373534
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,45.000000,135.000000,E1-E2,P1B,P2B,2314.948841,2734.833974,-78.215265,-3.341845,-1.894054,True,11.219434,-1.286680,-8.719678,-78.215265
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,50.000000,135.000000,E1-E2,P1B,P2B,2134.048253,2564.428327,-84.485353,-4.048589,-2.452862,True,11.157815,-1.186225,-9.406150,-84.485353
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,55.000000,135.000000,E1-E2,P1B,P2B,1952.453199,2390.838891,-90.104954,-4.821061,-3.061667,True,11.192000,-1.061368,-10.544878,-90.104954
B_ON_absorptive_50ohm_c0p08pf,B,8.000000,90.000000,60.000000,135.000000,E1-E2,P1B,P2B,1776.538976,2219.494228,-94.975690,-5.641178,-3.707593,True,11.281161,-0.909659,-12.401533,-94.975690
