case,active_pol,off_resistance_ohm,off_capacitance_pf,freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,270.000000,45.000000,A_feed_only,E1-E3,-161.771842,-521.771842,-14.271251,-14.230042,True,598.893417,601.741509
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,275.000000,45.000000,A_feed_only,E1-E3,-172.624127,-532.624127,-13.759925,-12.781123,True,635.207808,710.977630
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,280.000000,45.000000,A_feed_only,E1-E3,179.895990,-540.104010,-13.120437,-11.328026,True,683.738784,840.447893
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,285.000000,45.000000,A_feed_only,E1-E3,175.068934,-544.931066,-12.333202,-9.949711,True,748.603705,984.978019
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,290.000000,45.000000,A_feed_only,E1-E3,172.281801,-547.718199,-11.400645,-8.682506,True,833.450504,1139.690102
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,295.000000,45.000000,A_feed_only,E1-E3,171.072698,-548.927302,-10.347213,-7.541600,True,940.917257,1299.666909
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,300.000000,45.000000,A_feed_only,E1-E3,171.113925,-548.886075,-9.213664,-6.533332,True,1072.084196,1459.639123
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,305.000000,45.000000,A_feed_only,E1-E3,172.179771,-547.820229,-8.048239,-5.661581,True,1226.027222,1613.737986
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,310.000000,45.000000,A_feed_only,E1-E3,174.117969,-545.882031,-6.897832,-4.931087,True,1399.653301,1755.325832
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,315.000000,45.000000,A_feed_only,E1-E3,176.832548,-543.167452,-5.801329,-4.348980,True,1587.982220,1876.994771
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,320.000000,45.000000,A_feed_only,E1-E3,-179.722332,-539.722332,-4.786019,-3.924885,True,1784.888666,1970.914704
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,325.000000,45.000000,A_feed_only,E1-E3,-175.543752,-535.543752,-3.867068,-3.669613,True,1984.077792,2029.697998
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,330.000000,45.000000,A_feed_only,E1-E3,-170.584558,-530.584558,-3.049575,-3.592729,True,2179.883683,2047.743753
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,335.000000,45.000000,A_feed_only,E1-E3,-164.766462,-524.766462,-2.332368,-3.699678,True,2367.520047,2022.684701
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,340.000000,45.000000,A_feed_only,E1-E3,-158.001860,-518.001860,-1.712274,-3.989499,True,2542.719207,1956.307487
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,345.000000,45.000000,A_feed_only,E1-E3,-150.219848,-510.219848,-1.187396,-4.454157,True,2701.110048,1854.403574
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,350.000000,45.000000,A_feed_only,E1-E3,-141.391226,-501.391226,-0.758236,-5.080061,True,2837.920743,1725.476463
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,355.000000,45.000000,A_feed_only,E1-E3,-131.551515,-491.551515,-0.426438,-5.851670,True,2948.425514,1578.805411
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,360.000000,45.000000,A_feed_only,E1-E3,-120.825952,-480.825952,-0.192212,-6.756372,True,3029.015286,1422.634984
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,0.000000,90.000000,A_feed_only,E1-E3,-120.555770,-120.555770,-1.207319,-1.063694,True,2871.992700,2919.877090
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,5.000000,90.000000,A_feed_only,E1-E3,-107.299713,-107.299713,-0.983224,-1.465389,True,2947.053865,2787.916736
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,10.000000,90.000000,A_feed_only,E1-E3,-94.041555,-94.041555,-0.899244,-1.923315,True,2975.685733,2644.743198
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,15.000000,90.000000,A_feed_only,E1-E3,-80.941327,-80.941327,-0.945594,-2.459710,True,2959.848957,2486.358525
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,20.000000,90.000000,A_feed_only,E1-E3,-68.124117,-68.124117,-1.110465,-3.106423,True,2904.196604,2307.959017
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,25.000000,90.000000,A_feed_only,E1-E3,-55.663499,-55.663499,-1.381287,-3.899385,True,2815.042263,2106.590034
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,30.000000,90.000000,A_feed_only,E1-E3,-43.571102,-43.571102,-1.746567,-4.874534,True,2699.111931,1882.879711
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,35.000000,90.000000,A_feed_only,E1-E3,-31.780537,-31.780537,-2.197823,-6.067224,True,2562.466138,1641.300274
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,40.000000,90.000000,A_feed_only,E1-E3,-20.111217,-20.111217,-2.730831,-7.516078,True,2409.948243,1389.137872
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,45.000000,90.000000,A_feed_only,E1-E3,-8.187009,-8.187009,-3.345692,-9.271409,True,2245.249800,1134.955411
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,50.000000,90.000000,A_feed_only,E1-E3,4.760853,4.760853,-4.045883,-11.406291,True,2071.357701,887.635638
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,55.000000,90.000000,A_feed_only,E1-E3,20.421951,20.421951,-4.837122,-14.014013,True,1891.007162,657.428625
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,60.000000,90.000000,A_feed_only,E1-E3,42.771049,42.771049,-5.726915,-17.072497,True,1706.882089,462.300564
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,65.000000,90.000000,A_feed_only,E1-E3,78.549505,78.549505,-6.725341,-19.575610,True,1521.535977,346.552302
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,70.000000,90.000000,A_feed_only,E1-E3,120.249896,120.249896,-7.847263,-18.973548,True,1337.168433,371.425647
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,75.000000,90.000000,A_feed_only,E1-E3,147.302796,147.302796,-9.116213,-16.311716,True,1155.416643,504.618842
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,80.000000,90.000000,A_feed_only,E1-E3,161.909477,161.909477,-10.570820,-13.758760,True,977.255770,677.035230
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,85.000000,90.000000,A_feed_only,E1-E3,169.973218,169.973218,-12.276390,-11.692911,True,803.026305,858.823132
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,90.000000,90.000000,A_feed_only,E1-E3,174.034682,174.034682,-14.348814,-10.037241,True,632.569929,1039.171465
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,95.000000,90.000000,A_feed_only,E1-E3,174.812886,174.812886,-17.012875,-8.694029,True,465.484823,1212.963717
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,100.000000,90.000000,A_feed_only,E1-E3,171.445840,171.445840,-20.778627,-7.593557,True,301.729590,1376.801844
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,105.000000,90.000000,A_feed_only,E1-E3,156.710934,156.710934,-27.145438,-6.689604,True,144.969741,1527.809035
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,110.000000,90.000000,A_feed_only,E1-E3,63.284179,63.284179,-33.022852,-5.951635,True,73.689679,1663.288160
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,115.000000,90.000000,A_feed_only,E1-E3,16.239655,16.239655,-23.998735,-5.359132,True,208.263197,1780.707719
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,120.000000,90.000000,A_feed_only,E1-E3,3.684815,3.684815,-19.146550,-4.897780,True,364.100892,1877.847316
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,125.000000,90.000000,A_feed_only,E1-E3,-5.323727,-5.323727,-16.107876,-4.556763,True,516.601283,1953.039863
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,130.000000,90.000000,A_feed_only,E1-E3,-14.123201,-14.123201,-14.002169,-4.326595,True,658.325722,2005.485375
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,135.000000,90.000000,A_feed_only,E1-E3,-23.519966,-23.519966,-12.514993,-4.197098,True,781.267213,2035.608942
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,140.000000,90.000000,A_feed_only,E1-E3,-33.782708,-33.782708,-11.517951,-4.155536,True,876.297798,2045.372826
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,145.000000,90.000000,A_feed_only,E1-E3,-45.007327,-45.007327,-10.961698,-4.185497,True,934.252730,2038.329527
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,150.000000,90.000000,A_feed_only,E1-E3,-57.231193,-57.231193,-10.837639,-4.267781,True,947.692189,2019.111136
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,155.000000,90.000000,A_feed_only,E1-E3,-70.520815,-70.520815,-11.162981,-4.384405,True,912.851687,1992.181967
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,160.000000,90.000000,A_feed_only,E1-E3,-85.134419,-85.134419,-11.974929,-4.525160,True,831.386229,1960.158758
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,165.000000,90.000000,A_feed_only,E1-E3,-101.881051,-101.881051,-13.320658,-4.693322,True,712.059671,1922.574370
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,170.000000,90.000000,A_feed_only,E1-E3,-122.862330,-122.862330,-15.191934,-4.906307,True,574.053782,1876.004669
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,175.000000,90.000000,A_feed_only,E1-E3,-152.226891,-152.226891,-17.186035,-5.190131,True,456.296888,1815.694141
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,180.000000,90.000000,A_feed_only,E1-E3,168.935551,-191.064449,-17.790130,-5.570839,True,425.640343,1737.830071
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,185.000000,90.000000,A_feed_only,E1-E3,133.665369,-226.334631,-16.103604,-6.067030,True,516.855391,1641.336939
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,190.000000,90.000000,A_feed_only,E1-E3,109.505389,-250.494611,-13.722664,-6.685102,True,679.854671,1528.601124
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,195.000000,90.000000,A_feed_only,E1-E3,92.211020,-267.788980,-11.672015,-7.415864,True,860.891704,1405.258014
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,200.000000,90.000000,A_feed_only,E1-E3,77.747718,-282.252282,-10.107071,-8.230133,True,1030.850605,1279.506921
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,205.000000,90.000000,A_feed_only,E1-E3,63.921656,-296.078344,-8.979250,-9.072553,True,1173.780151,1161.239063
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,210.000000,90.000000,A_feed_only,E1-E3,49.657754,-310.342246,-8.223572,-9.858311,True,1280.473651,1060.800477
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,215.000000,90.000000,A_feed_only,E1-E3,34.687359,-325.312641,-7.788010,-10.485097,True,1346.321380,986.948365
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,220.000000,90.000000,A_feed_only,E1-E3,19.417793,-340.582207,-7.633809,-10.870098,True,1370.436222,944.157351
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,225.000000,90.000000,A_feed_only,E1-E3,4.647616,-355.352384,-7.732469,-10.993057,True,1354.957904,930.885797
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,230.000000,90.000000,A_feed_only,E1-E3,-8.872576,-368.872576,-8.063737,-10.901984,True,1304.254651,940.697625
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,235.000000,90.000000,A_feed_only,E1-E3,-20.724758,-380.724758,-8.614939,-10.673950,True,1224.058866,965.721247
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,240.000000,90.000000,A_feed_only,E1-E3,-30.804672,-390.804672,-9.381430,-10.372087,True,1120.670083,999.873210
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,245.000000,90.000000,A_feed_only,E1-E3,-39.148603,-399.148603,-10.368056,-10.028167,True,1000.337356,1040.257702
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,250.000000,90.000000,A_feed_only,E1-E3,-45.766349,-405.766349,-11.591903,-9.646520,True,868.868580,1086.984299
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,255.000000,90.000000,A_feed_only,E1-E3,-50.516097,-410.516097,-13.087131,-9.215776,True,731.463584,1142.248120
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,260.000000,90.000000,A_feed_only,E1-E3,-52.976891,-412.976891,-14.913281,-8.720505,True,592.768605,1209.272000
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,265.000000,90.000000,A_feed_only,E1-E3,-52.203877,-412.203877,-17.167755,-8.149879,True,457.258216,1291.383670
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,270.000000,90.000000,A_feed_only,E1-E3,-46.035100,-406.035100,-19.987113,-7.502443,True,330.516852,1391.320315
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,275.000000,90.000000,A_feed_only,E1-E3,-29.040391,-389.040391,-23.364940,-6.786993,True,224.027989,1510.774394
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,280.000000,90.000000,A_feed_only,E1-E3,7.804462,-352.195538,-25.747293,-6.020517,True,170.288224,1650.149981
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,285.000000,90.000000,A_feed_only,E1-E3,48.936287,-311.063713,-24.034286,-5.224774,True,207.412516,1808.466916
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,290.000000,90.000000,A_feed_only,E1-E3,73.360308,-286.639692,-20.755731,-4.423033,True,302.525998,1983.342103
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,295.000000,90.000000,A_feed_only,E1-E3,88.819515,-271.180485,-17.883844,-3.637799,True,421.072664,2170.997352
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,300.000000,90.000000,A_feed_only,E1-E3,101.148419,-258.851581,-15.485723,-2.889676,True,554.961828,2366.276395
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,305.000000,90.000000,A_feed_only,E1-E3,112.398049,-247.601951,-13.411485,-2.197083,True,704.652504,2562.684224
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,310.000000,90.000000,A_feed_only,E1-E3,123.266598,-236.733402,-11.559462,-1.576472,True,872.119866,2752.489311
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,315.000000,90.000000,A_feed_only,E1-E3,134.003858,-225.996142,-9.877458,-1.042637,True,1058.464607,2926.964202
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,320.000000,90.000000,A_feed_only,E1-E3,144.725951,-215.274049,-8.342872,-0.608776,True,1263.006748,3076.879417
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,325.000000,90.000000,A_feed_only,E1-E3,155.522050,-204.477950,-6.947879,-0.285998,True,1483.048407,3193.370993
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,330.000000,90.000000,A_feed_only,E1-E3,166.482132,-193.517868,-5.691244,-0.082132,True,1713.906287,3269.208842
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,335.000000,90.000000,A_feed_only,E1-E3,177.696933,-182.303067,-4.574735,0.000000,True,1949.003103,3300.268431
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,340.000000,90.000000,A_feed_only,E1-E3,-170.750598,-170.750598,-3.601694,-0.035717,True,2180.040500,3286.725311
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,345.000000,90.000000,A_feed_only,E1-E3,-158.797978,-158.797978,-2.776054,-0.177955,True,2397.433449,3233.341144
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,350.000000,90.000000,A_feed_only,E1-E3,-146.419513,-146.419513,-2.101167,-0.409214,True,2591.140337,3148.390233
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,355.000000,90.000000,A_feed_only,E1-E3,-133.642623,-133.642623,-1.578608,-0.709753,True,2751.812649,3041.316609
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,360.000000,90.000000,A_feed_only,E1-E3,-120.555770,-120.555770,-1.207319,-1.063694,True,2871.992700,2919.877090
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,0.000000,135.000000,A_feed_only,E1-E3,-153.068992,-153.068992,-2.928415,-0.165173,True,2202.105316,3026.914889
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,5.000000,135.000000,A_feed_only,E1-E3,-139.871260,-139.871260,-2.884237,-0.329580,True,2213.334260,2970.159896
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,10.000000,135.000000,A_feed_only,E1-E3,-127.216430,-127.216430,-2.954215,-0.552628,True,2195.574181,2894.859073
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,15.000000,135.000000,A_feed_only,E1-E3,-115.141765,-115.141765,-3.157770,-0.848033,True,2144.718656,2798.061062
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,20.000000,135.000000,A_feed_only,E1-E3,-103.611910,-103.611910,-3.508969,-1.234553,True,2059.730540,2676.277751
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,25.000000,135.000000,A_feed_only,E1-E3,-92.526302,-92.526302,-4.013561,-1.732131,True,1943.483337,2527.273765
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,30.000000,135.000000,A_feed_only,E1-E3,-81.740512,-81.740512,-4.667220,-2.358839,True,1802.593658,2351.347965
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,35.000000,135.000000,A_feed_only,E1-E3,-71.087650,-71.087650,-5.456118,-3.129026,True,1646.087705,2151.827984
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,40.000000,135.000000,A_feed_only,E1-E3,-60.386847,-60.386847,-6.359578,-4.052399,True,1483.473969,1934.812467
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,45.000000,135.000000,A_feed_only,E1-E3,-49.431661,-49.431661,-7.353461,-5.133355,True,1323.079106,1708.406046
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,50.000000,135.000000,A_feed_only,E1-E3,-37.958254,-37.958254,-8.412629,-6.369236,True,1171.190178,1481.825369
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,55.000000,135.000000,A_feed_only,E1-E3,-25.600076,-25.600076,-9.511740,-7.744718,True,1031.981388,1264.803202
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,60.000000,135.000000,A_feed_only,E1-E3,-11.849494,-11.849494,-10.624936,-9.216589,True,907.845684,1067.651239
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,65.000000,135.000000,A_feed_only,E1-E3,3.900012,3.900012,-11.725844,-10.680433,True,799.772875,902.063641
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,70.000000,135.000000,A_feed_only,E1-E3,22.015043,22.015043,-12.788890,-11.923013,True,707.643188,781.822590
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,75.000000,135.000000,A_feed_only,E1-E3,41.749260,41.749260,-13.791707,-12.632608,True,630.483165,720.490840
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,80.000000,135.000000,A_feed_only,E1-E3,60.608618,60.608618,-14.717190,-12.597213,True,566.760210,723.432777
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,85.000000,135.000000,A_feed_only,E1-E3,75.677629,75.677629,-15.553485,-11.926571,True,514.736055,781.502359
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,90.000000,135.000000,A_feed_only,E1-E3,85.520012,85.520012,-16.290628,-10.926942,True,472.854407,876.822608
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,95.000000,135.000000,A_feed_only,E1-E3,90.094004,90.094004,-16.913371,-9.850116,True,440.139447,992.551543
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,100.000000,135.000000,A_feed_only,E1-E3,89.820254,89.820254,-17.390940,-8.829076,True,416.592895,1116.362061
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,105.000000,135.000000,A_feed_only,E1-E3,85.171466,85.171466,-17.667763,-7.920127,True,403.525214,1239.517030
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,110.000000,135.000000,A_feed_only,E1-E3,76.738839,76.738839,-17.666253,-7.144286,True,403.595373,1355.328395
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,115.000000,135.000000,A_feed_only,E1-E3,65.414079,65.414079,-17.316372,-6.508762,True,420.184736,1458.212238
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,120.000000,135.000000,A_feed_only,E1-E3,52.366790,52.366790,-16.606074,-6.015859,True,455.989797,1543.355220
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,125.000000,135.000000,A_feed_only,E1-E3,38.718665,38.718665,-15.608773,-5.665968,True,511.470011,1606.794838
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,130.000000,135.000000,A_feed_only,E1-E3,25.205811,25.205811,-14.456648,-5.457971,True,584.018295,1645.736470
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,135.000000,135.000000,A_feed_only,E1-E3,12.121993,12.121993,-13.290711,-5.388395,True,667.918204,1658.972221
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,140.000000,135.000000,A_feed_only,E1-E3,-0.526505,-0.526505,-12.230312,-5.449692,True,754.645989,1647.305932
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,145.000000,135.000000,A_feed_only,E1-E3,-12.849605,-12.849605,-11.367534,-5.627540,True,833.455026,1613.919388
A_ON_absorptive_50ohm_c0p08pf,A,50.000000,0.080000,7.738000,45.000000,150.000000,135.000000,A_feed_only,E1-E3,-24.957708,-24.957708,-10.772894,-5.897193,True,892.512203,1564.585079
